HIV_KNeighborsClassifier,HIV_NNClassifier,HIV_RandomForestClassifier,HIV_SVC
0.01508062144793112,0.01373664324510716,0.00786496860434978,0.012870140612076081
0.01508062144793112,0.01373664324510716,0.00786496860434978,0.012870140612076081
0.01508062144793112,0.013731647720201145,0.00786496860434978,0.0128806287507583
0.01508062144793112,0.01348187147490051,0.00786496860434978,0.01340503568486929
0.01508062144793112,0.013193340401132177,0.00786496860434978,0.01384888053839653
0.01508062144793112,0.01197469344413916,0.00786496860434978,0.012359235457913781
0.01508062144793112,0.010806228738940717,0.00786496860434978,0.010949532920238716
0.01508062144793112,0.010423952645190675,0.00786496860434978,0.010792263553217333
0.01508062144793112,0.010108163895303298,0.00786496860434978,0.010643673808053783
0.01508062144793112,0.01055697959983652,0.00786496860434978,0.01059489971425533
0.01508062144793112,0.010936707238013921,0.00786496860434978,0.010547705573283578
0.01508062144793112,0.010694642278988932,0.00786496860434978,0.010514731007752163
0.01508062144793112,0.010508279369653813,0.00786496860434978,0.010492849583218595
0.01508062144793112,0.010730398158044418,0.00786496860434978,0.0105523178593359
0.01508062144793112,0.010959325560066758,0.00786496860434978,0.010642159833700876
0.01508062144793112,0.011230077302969738,0.00786496860434978,0.010918583097301563
0.01508062144793112,0.01144503327781551,0.00786496860434978,0.011140749856717045
0.01508062144793112,0.011367061470360944,0.00786496860434978,0.011078069969160184
0.01508062144793112,0.011303775080027917,0.00786496860434978,0.0110086646377083
0.01508062144793112,0.011307388923248562,0.00786496860434978,0.010908621172956856
0.01508062144793112,0.011307768851734878,0.00786496860434978,0.010865450391993903
0.01508062144793112,0.011295213121283867,0.00786496860434978,0.011049770346184911
0.01508062144793112,0.011254039845372248,0.007879520371198675,0.011148540125149176
0.01508062144793112,0.011111404362827561,0.007945664765966382,0.010943995646491336
0.01508062144793112,0.010907894068771115,0.008073576615725036,0.010782782287730611
0.01508062144793112,0.010511613538260762,0.00839708540628835,0.01075878414197741
0.01508062144793112,0.010290131714358166,0.00863516108374588,0.010767680615558581
0.01508062144793112,0.010566153901569954,0.008630080977748495,0.010870200236476047
0.01508062144793112,0.010744557758431866,0.00862642330143038,0.010901607149701478
0.01508062144793112,0.010671943051536957,0.00862642330143038,0.010750152814575973
0.01508062144793112,0.010581793159009319,0.00862642330143038,0.010688467345480786
0.01508062144793112,0.010450727833338655,0.00862642330143038,0.010836242563789678
0.01508062144793112,0.010332279585727841,0.008826630307507383,0.010972251521453945
0.01508062144793112,0.010240642628994216,0.009452277201498008,0.011083257175248398
0.01508062144793112,0.010191883986881726,0.00986520415153182,0.011137286795002779
0.01508062144793112,0.01022635972021027,0.00986520415153182,0.011080715878091132
0.01508062144793112,0.010306280654302431,0.00986520415153182,0.011048061543415793
0.01508062144793112,0.010466993056418794,0.00986520415153182,0.011057925577160548
0.01508062144793112,0.010577825293954053,0.009892772207369734,0.011015309175348412
0.01508062144793112,0.010607274105067507,0.009965319722732662,0.010887066799732916
0.01508062144793112,0.010605411403594053,0.01000444988850172,0.01084962533213393
0.01508062144793112,0.010556581433240234,0.009993454029879974,0.01094838522655971
0.01508062144793112,0.010484604683701547,0.009980979499397084,0.01105643038504384
0.01508062144793112,0.010380663334336132,0.009966462993486903,0.011177298051037121
0.01508062144793112,0.010296878194795741,0.010011830672652417,0.011225360516290497
0.01508062144793112,0.010238746413214468,0.010133414587368822,0.011180761816965812
0.01508062144793112,0.01022086437171989,0.010272797148103762,0.01109630292261671
0.01508062144793112,0.0102502320251097,0.010433073771556117,0.01096505162541286
0.01508062144793112,0.010275411459355023,0.01051641761575134,0.010849999037326138
0.01508062144793112,0.010296053656193821,0.01051641761575134,0.010752495050782965
0.01508062144793112,0.010322931941216265,0.010521689482281875,0.010683359516615497
0.01508062144793112,0.010356046314422357,0.010532233215342945,0.010642592434823728
0.01508062144793112,0.010383229228453174,0.010573457490725349,0.010667823062313907
0.01508062144793112,0.010404936949399124,0.010643002266712056,0.010753974652218189
0.01508062144793112,0.010510513240284606,0.01066335175799801,0.010809654125307258
0.01508062144793112,0.010687533127785238,0.010641794154909253,0.01083937586925744
0.01508062144793112,0.01078528672312121,0.010632116821158734,0.010945643122992201
0.01508062144793112,0.010820759660327795,0.010631773984745402,0.01111205327727199
0.01508062144793112,0.010935571159194786,0.010725257292848348,0.011354311772758845
0.01508062144793112,0.011107834719953797,0.010886683671118258,0.011651494929119786
0.01508062144793112,0.011198961176531855,0.010968092565775106,0.011777851918940886
0.01508062144793112,0.011235996230322612,0.01099615647135658,0.011790324797735433
0.01508062144793112,0.01121418674225785,0.010992139716725169,0.011779502830156953
0.01508062144793112,0.01115631124466874,0.01096846062196328,0.011754403376091781
0.01508062144793112,0.011139035805454896,0.010993730202433707,0.011859275147424578
0.01508062144793112,0.011144597899077137,0.011046533412722315,0.012037255733043728
0.01508062144793112,0.0112241363867882,0.01115052246972478,0.01219444076938871
0.01508062144793112,0.011341783925999563,0.011280879993216204,0.012340912947016686
0.01508062144793112,0.011475761104632495,0.011343343788782035,0.012424310561978338
0.01508062144793112,0.011617422819463806,0.011373857594735824,0.012478026029802894
0.01508062144793112,0.01173318800837086,0.011477250257677717,0.012520887732831831
0.01508062144793112,0.011837854686167517,0.011611876716471658,0.012559097822376932
0.01508062144793112,0.011933744386863062,0.01181081118127244,0.012569309164909167
0.01508062144793112,0.01202622081868595,0.012034754315075885,0.01256863210582529
0.01508062144793112,0.01227640782429662,0.012137698635683607,0.012666499363985645
0.01508062144793112,0.012582006653130026,0.0121981298597631,0.012798990301177754
0.01508062144793112,0.012730584047350543,0.012279278841495423,0.013024766228499995
0.01508062144793112,0.012829575725377526,0.012366970273012846,0.013280000573758064
0.01508062144793112,0.012960204114063423,0.012457786692629248,0.01349083836201582
0.01508062144793112,0.013099755677550553,0.01254948451914536,0.01368915404445297
0.01508062144793112,0.013256915870122518,0.012674702976472548,0.013840492465739429
0.01508062144793112,0.01341847821996569,0.012808301591502508,0.013980086571738218
0.01508062144793112,0.013589718785526738,0.012895474886791103,0.014183324159637236
0.01508062144793112,0.01376308383746488,0.01297245725823403,0.01440053226795338
0.01508062144793112,0.014025581149439734,0.01311372381724279,0.014858334346410818
0.01508062144793112,0.014305056034754918,0.013267234983406938,0.015361963847752316
0.01508062144793112,0.014598992588813508,0.013519700293554458,0.01569925428384348
0.01508062144793112,0.01489528336801638,0.013788274417838803,0.01600946626745204
0.01508062144793112,0.015305777802182313,0.014085738319657409,0.016247757638552785
0.01508062144793112,0.015731845462025034,0.01438714173659433,0.016476241653402474
0.01508062144793112,0.016112524912588223,0.014728392362168238,0.016610515428167678
0.01508062144793112,0.016488161228787015,0.015074070455368483,0.01673432139847905
0.018307830812042784,0.017127128949836628,0.01561190972403527,0.017128030500577172
0.02181566707738151,0.01778899505391674,0.016166458660133925,0.01754520944022196
0.0220261372533018,0.018666499283258593,0.016946838936453622,0.018239590819073448
0.0220261372533018,0.019557767648255436,0.017741633979170397,0.01895166597064026
0.0220261372533018,0.021232556609304714,0.019601962421439984,0.020095411007277686
0.0220261372533018,0.02293999226185619,0.021506688088690943,0.021257142289126396
0.025965230459479932,0.02641912181049618,0.02495084045625972,0.024369449807418363
0.02998471332292696,0.029934408377423682,0.028426409695263544,0.02752156500400506
