HIV_KNeighborsClassifier,HIV_NNClassifier,HIV_RandomForestClassifier,HIV_SVC
0.0,0.0,0.0,0.0
0.2849387388751169,0.14261391806481913,0.22627899315762576,0.17608252780728773
0.35571283588352665,0.2716216608461569,0.25915282415716223,0.30067855930670506
0.4095827133736384,0.319534181287283,0.2621389963749828,0.3469424615657539
0.4377747277163844,0.34639861535620187,0.2651251685928032,0.376756493061284
0.4524684493205635,0.3720511555760181,0.2681113408106237,0.39834228638098834
0.464898773998185,0.39166448220958894,0.2710975130284442,0.4053747526096963
0.4712199992967775,0.4081549392242544,0.2740836852462647,0.4117685724741082
0.4769676080000734,0.42182351917017985,0.2770698574640852,0.41816239233851993
0.48271521670336925,0.43368388123022605,0.2800560296819056,0.4245562122029319
0.48846282540666514,0.4462485964433259,0.2830422018997262,0.4309500320673438
0.494210434109961,0.4588232606677426,0.2860283741175466,0.4373438519317556
0.49995804281325695,0.4701564557915575,0.2890145463353671,0.44373767179616747
0.5057056515165528,0.4798973903890166,0.2920007185531876,0.45013149166057936
0.5114532602198487,0.489162323713936,0.29498689077100804,0.4565253115249913
0.5172008689231447,0.49764544530547045,0.29797306298882853,0.4629191313894031
0.5229484776264405,0.5053341518543454,0.300959235206649,0.46931295125381495
0.5286960863297365,0.5130228584032205,0.3039454074244695,0.4757067711182269
0.5344436950330322,0.5207115649520954,0.30693157964229,0.4821005909826387
0.5401913037363282,0.5277882065692937,0.30991775186011045,0.48849441084705053
0.5459389124396241,0.5346000517210617,0.31290392407793094,0.4948882307114625
0.5516865211429199,0.5414118968728298,0.3158900962957515,0.5012820505758744
0.557434129846216,0.5482237420245979,0.3188762685135719,0.5076758704402862
0.5631817385495117,0.555035587176366,0.3218624407313924,0.5140696903046981
0.5689293472528077,0.561847432328134,0.32484861294921286,0.52046351016911
0.5746769559561036,0.5686592774799021,0.32783478516703335,0.5268573300335218
0.5804245646593994,0.5754198047142944,0.33082095738485384,0.5332511498979338
0.5861721733626954,0.5817756440802818,0.33380712960267434,0.5396449697623455
0.5919197820659913,0.5881314834462692,0.33679330182049483,0.5460387896267574
0.5976673907692872,0.5944129218344297,0.33977947403831527,0.5524326094911693
0.603414999472583,0.6002070229510809,0.3427656462561358,0.5588264293555811
0.609162608175879,0.6060011240677318,0.34575181847395625,0.5652202492199929
0.6149102168791749,0.6117952251843828,0.34873799069177674,0.5716140690844048
0.6206578255824707,0.6175893263010337,0.35172416290959724,0.5780078889488168
0.6264054342857667,0.6233834274176848,0.3547103351274178,0.5844017088132286
0.6321530429890625,0.6291775285343358,0.35769650734523817,0.5907955286776405
0.6379006516923585,0.6349716296509869,0.3606826795630587,0.5971893485420523
0.6436482603956544,0.6407657307676378,0.36366885178087915,0.6035831684064642
0.6493958690989502,0.6465598318842889,0.36665502399869965,0.6099769882708761
0.6551434778022462,0.6523539330009399,0.36964119621652014,0.616370808135288
0.6608910865055421,0.6581480341175908,0.3726273684343406,0.6227646279996998
0.6666386952088381,0.6639421352342418,0.3756135406521611,0.6291584478641117
0.6723863039121338,0.6697362363508927,0.3785997128699815,0.6355522677285236
0.6781339126154298,0.6755303374675439,0.38158588508780206,0.6419460875929355
0.6838815213187257,0.6813244385841948,0.38457205730562255,0.6483399074573473
0.6896291300220214,0.6871185397008459,0.38755822952344304,0.6547337273217592
0.6953767387253175,0.6929126408174968,0.3905444017412635,0.6611275471861711
0.7011243474286133,0.6987067419341478,0.393530573959084,0.6675213670505828
0.7068719561319092,0.7045008430507989,0.39651674617690447,0.6739151869149949
0.7126195648352052,0.7102949441674499,0.39950291839472496,0.6803090067794066
0.718367173538501,0.7160890452841009,0.4024890906125454,0.6867028266438185
