HIV_KNeighborsClassifier,HIV_NNClassifier,HIV_RandomForestClassifier,HIV_SVC
0.050083353978281474,0.06256699543454947,0.0679244722148335,0.045404259973285135
0.050083353978281474,0.06256699543454947,0.0679244722148335,0.045404259973285135
0.0501361577902979,0.0625281819753248,0.06790144532563493,0.04543897426548329
0.05277634839111893,0.06058750901409192,0.0667501008657065,0.04717468887539055
0.055168843047555996,0.058689373534260715,0.0655036108318693,0.04879842424180707
0.05161663503877795,0.057812137608069525,0.06197362702422164,0.04773465776444533
0.04838794777783326,0.057010667269007484,0.05870826700451322,0.04680928285076979
0.05022775223294458,0.05739619112830239,0.05958867966251903,0.048052042434844656
0.05180396857587662,0.05763724975374294,0.060256802022792134,0.04911896020552614
0.0503489216287471,0.0562169581898586,0.058483585959139106,0.048163697122183886
0.04897487517306683,0.05492139224163543,0.0568467673481592,0.04728155646163308
0.04832983314042982,0.054748356834362744,0.056437525811237364,0.047057517606205315
0.04783752248886366,0.05465059471238234,0.056072969169040573,0.04682436364419408
0.04846524196515053,0.05510483668254533,0.05603610175482755,0.04652436556723742
0.04901724408945511,0.05549193906652826,0.055878916161594974,0.046332040625323256
0.04910412533729718,0.05546661256397641,0.05498263318295661,0.04680113637009869
0.04921966815076538,0.05543276213132745,0.054153681803003895,0.047206979997095985
0.04948568418377081,0.055354161065668685,0.05367822131615087,0.04728075000575806
0.04959485278907724,0.055150464364404295,0.05308028086931717,0.04722831974083226
0.04898949422375494,0.05437688754538102,0.05192437616034934,0.046600977118450626
0.048437915455875724,0.05369490975456302,0.05097768698893943,0.04603580620907603
0.04810145587776887,0.053379328076566215,0.05086785996776122,0.04571932215172956
0.04788983018058076,0.05308397565567199,0.050645565207201856,0.045450759544661455
0.04812079733392277,0.052860345146323394,0.05002452118883666,0.0453521002613075
0.04818216264053458,0.052489857449295615,0.049382503821399956,0.04512929857544905
0.047706455432500704,0.051654321991283815,0.04867407084857014,0.044513379281659674
0.047253606480312974,0.05086211487771839,0.04796779119618079,0.04401047769631435
0.04686581564091811,0.05019322689834653,0.047267640225045024,0.04382924189654057
0.04637299989121366,0.04944986986123164,0.046539197756440324,0.0435297956508932
0.04561012008642743,0.04851502096134895,0.0457380057229155,0.04292637968728521
0.045039843507621344,0.04768693480217974,0.04501825647804191,0.042351590635057675
0.04491897445610221,0.047107961704675336,0.04448854040668788,0.041843597709384506
0.04469779106687595,0.04653318587446976,0.043971976160572634,0.041307439798248774
0.044263439710022036,0.04596732923727419,0.04348335954308979,0.040711431293005064
0.0437802010645021,0.04551263436773365,0.04304933058741253,0.040242679816230184
0.04320206356451283,0.04527372410599405,0.042721265916416694,0.040020956688835985
0.04270122413549499,0.04491188483658158,0.042275674295106466,0.039689840233093285
0.04233780349931523,0.04433150510908402,0.0416211458732373,0.03916424674917549
0.04192904435075516,0.04377865409248908,0.041012724923533285,0.03862821837689604
0.04144631183989035,0.04327071834105102,0.04047953195473027,0.038075164660447566
