HIV_KNeighborsClassifier,HIV_NNClassifier,HIV_RandomForestClassifier,HIV_SVC
1.0,1.0,1.0,1.0
0.9751165980795612,0.9875579872802097,0.9751169098391322,0.9701399800473878
0.976361205219901,0.9838260712717236,0.9688961823200956,0.976361205219901
0.9767758515160869,0.9825821744068719,0.9733330008011946,0.9776053113695857
0.9754319573905106,0.983826226898149,0.9720070424255715,0.9738732500211574
0.9771079362250689,0.9796366162838043,0.9731268466854874,0.9746198727514097
0.9747026461621446,0.9776058567687649,0.9722145295120219,0.9730439885049302
0.9758283581055588,0.9783168243690484,0.9701409970835962,0.9738322397058324
0.9763616081055224,0.9785389362970072,0.9698300530177658,0.9757396314692626
0.9762233647541182,0.9778823168990748,0.9712469598671198,0.9767764414276415
0.976859263189443,0.9783523199379782,0.9718827932866706,0.9758641006322277
0.9764747353381452,0.9776057866287179,0.9710458368484292,0.9757962011401693
0.9761542129961711,0.9786425105004858,0.9715924775673663,0.9759469525952016
0.9770315373945138,0.9800939846317396,0.972437830429911,0.9774144125076314
0.9783166801227192,0.9809826626238705,0.9736543696287923,0.9783167471039584
0.9786010973674317,0.9819187227448823,0.9737904675874578,0.9787669890624
0.9793195815256912,0.9827377771286019,0.9744954449935357,0.9791609333355323
0.9798012957334168,0.983314093875636,0.9754102474781607,0.9796549023227656
0.980508717811823,0.9831351970991287,0.9753939675482887,0.9800940059824516
0.9794392328431458,0.9820584434607926,0.9749865484719269,0.9795701999543327
0.9777302141527221,0.9819602175491522,0.9731269544679162,0.9782278579320904
0.9779612378700063,0.9811603837125016,0.9734587021153637,0.9780797468166345
0.9781712860529408,0.9813381100291284,0.9730816693623863,0.9781713002633763
0.9784712329478543,0.9808512819304894,0.9742520317179839,0.9784712737426735
0.978227825552981,0.9805087057535443,0.9743917500298689,0.9781241823343982
0.9774067417761838,0.9805916368452122,0.9737241091404073,0.9781034492979993
0.9774144013653314,0.9806682018038384,0.9738734085364076,0.9778929109834446
0.9776058054365955,0.9808312452469302,0.9742881225400059,0.9779744188591011
0.9777835263638905,0.9811828190588445,0.9744954392136977,0.9784944348465154
0.9779489806322796,0.981123577570646,0.9746884913951318,0.9788927823448837
0.9784351768634008,0.9815868997833501,0.9750345434823295,0.9790987227097838
0.9784084454770836,0.9809047288203712,0.97519775994397,0.9790505462644262
0.9775311295705673,0.9801716895881778,0.9741066271569974,0.9779167657999679
0.9759469107986879,0.9792393975383267,0.9728554448638261,0.9764998862003363
0.9754834100364544,0.9793620993149595,0.9721827304160356,0.9756297850414388
0.9752596483451628,0.9787431947514932,0.9720604697927469,0.9756151304935997
0.974495388832333,0.9783659773616945,0.9712468245824384,0.9749792221709399
0.9740529894237555,0.9785471690225822,0.9708134444297783,0.9747927512497977
0.9742661974196482,0.9787188404895215,0.9706647665014092,0.9747245658427367
0.974415626757926,0.978498881512289,0.9709703367047574,0.9748622341249584
0.9742867767620332,0.9784143314704231,0.9709276111655045,0.9746819877810664
0.9741464116688787,0.9784553049239542,0.9705050473427649,0.9745712180588686
0.974051038881044,0.9781909137080065,0.9703778796692587,0.9744064763596818
0.9738443636566005,0.9782959604333007,0.9701116766611897,0.9743072735248435
0.9741623387210374,0.9785670299596607,0.9704236479176608,0.9746649902140596
0.974398608580912,0.9786009543492898,0.9705933093607888,0.9749515252255222
0.9742519513197594,0.9784711319671112,0.9707359119357036,0.9749551197722452
0.9742174098373987,0.9782409456786534,0.9708820747576509,0.9749585747102311
0.9740806513945207,0.9783832320494206,0.9707629483013772,0.9748063688203226
