HIV_KNeighborsClassifier,HIV_NNClassifier,HIV_RandomForestClassifier,HIV_SVC
0.0,0.0,0.0,0.0
0.22104863872422822,0.26585702841258063,0.12019612671197943,0.1596006457149212
0.24068191822673915,0.3149862057326859,0.12917371725573473,0.20242252678994546
0.24850993968831916,0.3507307093828821,0.1381513077994901,0.20404425753217206
0.25633796114989915,0.36726633669446385,0.14712889834324536,0.20566598827439866
0.26416598261147917,0.37437997722078276,0.15610648888700068,0.2072877190166252
0.2719940040730592,0.3810355093780085,0.165084079430756,0.2089094497588518
0.2798220255346392,0.38769104153523426,0.17406166997451128,0.21053118050107839
0.2876500469962192,0.3943465736924599,0.1830392605182666,0.212152911243305
0.2954780684577992,0.40100210584968565,0.19201685106202193,0.2137746419855316
0.30330608991937924,0.40765763800691135,0.20099444160577726,0.21539637272775813
0.3111341113809592,0.41431317016413705,0.2099720321495325,0.21701810346998474
0.3189621328425392,0.42096870232136274,0.21894962269328788,0.21863983421221134
0.3267901543041193,0.4276242344785885,0.22792721323704318,0.22026156495443788
0.33461817576569924,0.4342797666358143,0.2369048037807985,0.22188329569666448
0.34244619722727926,0.44093529879304,0.24588239432455378,0.22350502643889109
0.35027421868885933,0.4475908309502657,0.25485998486830913,0.22512675718111766
0.35810224015043923,0.4542463631074914,0.26383757541206443,0.22674848792334426
0.36593026161201925,0.4609018952647171,0.2728151659558197,0.2283702186655708
0.37375828307359926,0.4675574274219428,0.2817927564995751,0.2299919494077974
0.38158630453517933,0.4742129595791685,0.2907703470433303,0.231613680150024
0.3894143259967593,0.48086849173639423,0.2997479375870856,0.23323541089225058
0.3972423474583393,0.48752402389361993,0.30872552813084103,0.23485714163447718
0.40507036891991943,0.4941795560508456,0.31770311867459633,0.23647887237670379
0.41289839038149934,0.5008350882080713,0.3266807092183516,0.23810060311893033
0.42072641184307935,0.507490620365297,0.3356582997621069,0.23972233386115693
0.42855443330465937,0.5141461525225227,0.3446358903058623,0.24134406460338353
0.4363824547662394,0.5208016846797485,0.3536134808496176,0.24296579534561008
0.4442104762278194,0.5274572168369742,0.36259107139337293,0.24458752608783668
0.4520384976893994,0.5341127489942,0.3715686619371281,0.24620925683006326
0.4598665191509794,0.5407682811514258,0.3805462524808835,0.24783098757228986
0.46769454061255933,0.5474238133086514,0.38952384302463877,0.24945271831451646
0.47552256207413945,0.5540793454658771,0.3985014335683941,0.25107444905674303
0.48335058353571936,0.5607348776231028,0.4074790241121494,0.25269617979896963
0.4911786049972995,0.5673904097803286,0.4164566146559047,0.25431791054119623
0.4990066264588795,0.5740459419375543,0.42543420519966013,0.2559396412834228
0.5068346479204594,0.58070147409478,0.4344117957434153,0.2575613720256494
0.5146626693820395,0.5873570062520057,0.4433893862871707,0.25918310276787593
0.5224906908436194,0.5940125384092314,0.45236697683092597,0.26080483351010253
0.5303187123051994,0.6006680705664571,0.46134456737468127,0.26242656425232913
0.5381467337667795,0.6073236027236828,0.4703221579184366,0.2640482949945557
0.5459747552283595,0.6139791348809085,0.4792997484621919,0.2656700257367823
0.5538027766899395,0.6206346670381342,0.4882773390059472,0.2672917564790089
0.5616307981515194,0.6272901991953599,0.4972549295497025,0.2689134872212354
