Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.0711495984484957,0.07656570569234006,0.07814662774844919,0.011328976034858381
0.0711495984484957,0.07656570569234006,0.07814662774844919,0.011328976034858381
0.0711495984484957,0.07657767725986717,0.07814662774844919,0.011431816894200423
0.0711495984484957,0.07717625563622335,0.07814662774844919,0.01657385986130248
0.0711495984484957,0.07773452468394387,0.07814662774844919,0.021828961183479812
0.0711495984484957,0.07732536984440928,0.07814662774844919,0.029797463027463618
0.0711495984484957,0.07696592576804921,0.07814662774844919,0.0370909307637394
0.0711495984484957,0.07738528364808987,0.07814662774844919,0.033808864145923115
0.0711495984484957,0.07786466596395371,0.07814662774844919,0.030812616403672465
0.0711495984484957,0.07903432929178406,0.07814662774844919,0.031103285730426533
0.0711495984484957,0.0800559648802642,0.07814662774844919,0.03156644875415834
0.0711495984484957,0.07974535081459254,0.07814662774844919,0.03358205505068971
0.0711495984484957,0.0794837677912333,0.07814662774844919,0.03570590948591005
0.0711495984484957,0.07958174574483175,0.07814662774844919,0.03862358360484959
0.0711495984484957,0.07982759620600013,0.07814662774844919,0.041948565014714466
0.0711495984484957,0.0809818063565267,0.07814662774844919,0.047775576925977704
0.0711495984484957,0.0822241691282808,0.07814662774844919,0.053207499179980466
0.0711495984484957,0.08392933316147941,0.07814662774844919,0.05656520073336561
0.0711495984484957,0.08598281740972374,0.07814662774844919,0.05964055203745353
0.0711495984484957,0.08962309374873198,0.07814662774844919,0.06142964109474305
0.0711495984484957,0.0929059957452749,0.07814662774844919,0.06324344332119883
0.0711495984484957,0.0947594003719566,0.07814662774844919,0.06515609822431961
0.0711495984484957,0.09631915037171626,0.07814662774844919,0.06729965300195428
0.0711495984484957,0.09683776123966156,0.07814662774844919,0.070261852789229
0.0711495984484957,0.09733130223378435,0.07814662774844919,0.0729546719807886
0.0711495984484957,0.09774545529413582,0.07814662774844919,0.07479445261925025
0.0711495984484957,0.09876896297448097,0.07814662774844919,0.0766913600009937
0.0711495984484957,0.10152678765019267,0.07814662774844919,0.07875085888284697
0.0711495984484957,0.10362623568177302,0.07814662774844919,0.08054737001642229
0.0711495984484957,0.10403271519987274,0.07814662774844919,0.08166762694014008
0.07130295749257651,0.10497350679515738,0.07814662774844919,0.08321225563662554
0.07181415430617925,0.1071610265705402,0.07814662774844919,0.0857470851362356
0.07377394466004798,0.10914598824459816,0.07814662774844919,0.08787175959139579
0.07881199628698193,0.11070051395334088,0.07814662774844919,0.08912485457709991
0.08213711036075831,0.11217134417616162,0.07814662774844919,0.09038690686193573
0.08213711036075831,0.11347970669101615,0.07814662774844919,0.09166634684508601
0.08259663174497865,0.1149255319514769,0.0782543864939089,0.09305562295758549
0.08387308003447957,0.11661573542634866,0.07855371634240811,0.09464016330003916
0.08501151973116956,0.1174550981449141,0.0789866542408396,0.0957987389868135
0.08592478751327329,0.11690624699792707,0.07963758422073954,0.09626231970905835
0.08768985390099202,0.1174627621578909,0.0808751187278305,0.0973792576830877
0.09073261819713327,0.11967732677828095,0.08299256002570803,0.09947623153479379
0.09302632081529986,0.12152613669455455,0.08422067597847696,0.1020721702578323
0.09428560492578725,0.12286985678133396,0.08422067597847696,0.10535715570794897
0.09548162453872959,0.12430573728182712,0.08536754834218756,0.10798569098920008
0.09659712570025092,0.12585891285431963,0.0879740764415298,0.1097787442373496
0.09762685817311265,0.12715704697819066,0.08969522444326108,0.11145061671385985
0.09855590566363479,0.12815578461889734,0.09037701319997085,0.11298023350192406
0.10045427075966562,0.13022924084870374,0.09167574654452072,0.11469964053271235
0.10340272992833084,0.13346697555003478,0.09364283652589739,0.11662465365978511
0.10548752271501691,0.13604626649033563,0.09490654783685229,0.11810466797916448
0.1067086491197238,0.13796711366960626,0.09546688047738543,0.11913968349085043
0.10810744095983224,0.14000689845637865,0.09696618602413103,0.11966835728285494
0.10967023166338823,0.14215647180392182,0.09933223579199582,0.11972963871823047
0.11101313223241285,0.14446748111482957,0.1014987722310083,0.12070862119133215
0.11216871898313288,0.14691600995008472,0.10349535287136873,0.12246934899286717
0.11320196144855851,0.14979546122492396,0.10514586631421907,0.12417814804485612
0.11413907626125282,0.1530134944165792,0.10652446981616862,0.1258461459364874
0.1159068030851849,0.15501502175363663,0.10830606643949207,0.12737933178546357
0.11827600757242715,0.15613563105805425,0.11037948566794839,0.1288148951207929
0.120394918873215,0.15802011493755214,0.11207462018468806,0.12987152442068334
0.12234696804970002,0.16041384853377022,0.11351756489361661,0.13067553103028123
