Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.09291600404178821,0.01569230769230768,0.046817091024759325,0.031076923076923058
0.09291600404178821,0.01569230769230768,0.046817091024759325,0.031076923076923058
0.09291600404178821,0.015880517805046096,0.046817091024759325,0.03104197155251538
0.09291600404178821,0.025291023441966803,0.046817091024759325,0.029294395332131164
0.09291600404178821,0.03442217270168442,0.04681084416336425,0.028051153114575456
0.09291600404178821,0.03684876890852777,0.04665467262848744,0.038911926964903684
0.09291600404178821,0.03930138409799072,0.0463145796826645,0.049245432027773754
0.09291600404178821,0.042161630015160725,0.04309305129868555,0.051318392753799416
0.09291600404178821,0.044909560869489724,0.04042065578179696,0.05310738604022878
0.09291600404178821,0.04636586850114725,0.04406328823644746,0.051630753771300796
0.09291600404178821,0.047839429044033474,0.04721891460390416,0.05049983740721377
0.09291600404178821,0.049468265787977986,0.045991486186616734,0.05248036418669553
0.09291600404178821,0.050717799717675725,0.044984893008187234,0.05439792381144663
0.09291600404178821,0.04918577967623036,0.045597758248049194,0.05585372430150624
0.09291600404178821,0.04801797294616217,0.046393843689768746,0.05714806217678431
0.09291600404178821,0.0490874765574108,0.048315424657185004,0.0574505582755472
0.09291600404178821,0.05053583922204408,0.05038706628086577,0.057874124112487955
0.09291600404178821,0.05397321191694669,0.05324652634993513,0.05893330607486238
0.09291600404178821,0.05713856434426928,0.05610074259708199,0.06015867341332402
0.09291600404178821,0.05906471333039409,0.05893107032213751,0.06214110746507173
0.09291600404178821,0.06089162803470651,0.06143560051357855,0.06358048858042718
0.09291600404178821,0.06232160561176934,0.06263694057056166,0.06284765795021366
0.09291600404178821,0.06374539642362331,0.06420210492296083,0.062458419231115045
0.09291600404178821,0.06514725234064592,0.06705719177728957,0.06328737001506027
0.09291600404178821,0.06654437462437601,0.0696287579211551,0.06438772140412571
0.09291600404178821,0.06792650706934644,0.07130250848188713,0.06634750804273862
0.09291600404178821,0.06925042674289168,0.07244310694117947,0.06830034406401264
0.09291600404178821,0.07040866391314984,0.07206627249637426,0.07023339755901455
0.09291600404178821,0.07125005439604314,0.0720483939554038,0.07199685023965231
