Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.8,0.6,1.0,1.0
0.8761571761571757,0.7106893106893128,0.9523032523032512,0.9390942390942397
0.8207516763072311,0.7488474488474497,0.8989639989639988,0.8814958703847584
0.8101748251748251,0.7564879564879571,0.8883954933954937,0.8630303030303035
0.8074870622040434,0.786937590711176,0.8837328290158478,0.8571000278547448
0.8030839867203504,0.7681919427373969,0.8721796049068778,0.8517732099550281
0.8174028503142429,0.7698218799484622,0.878268566876162,0.8605106567131886
0.821750845383384,0.7739383337560055,0.8782705684528969,0.8543565286202035
0.8231070815976478,0.7656318803488615,0.8782694873260912,0.8573430622487228
0.8321606608745193,0.7639082751744765,0.8778120184899845,0.8579780140099185
0.8312091537629358,0.76424901338156,0.8707745977003434,0.8494676115772576
0.826934865900383,0.7675947211579397,0.8692028522775649,0.8512164750957855
0.8186672823534874,0.7649078057850128,0.861783439490446,0.8465632703720264
0.8232528240784175,0.7694424812278269,0.8572004878506426,0.8443209529071243
0.813074876211013,0.7685334751585643,0.8531385954087309,0.8433753211515149
0.8129439293721712,0.7666776983805134,0.8486051097034022,0.8402104415948438
0.8057385409044177,0.7638917726121517,0.84258258504704,0.8321172455769611
0.804889016688344,0.7646078821527251,0.8403134483851973,0.8304637098078803
0.802183170473237,0.7657551702391865,0.8380744800504509,0.8317687711701872
0.8018849701837654,0.7669423877327493,0.8384748042675755,0.8344679242221412
0.7985103040388501,0.7694658727396344,0.8364210994299285,0.832614568916593
0.797045593273815,0.7703662097206709,0.8383048605084535,0.8346796063833206
0.7973413408635937,0.7758994551167324,0.8367678213949542,0.8326161025600234
0.7970646512774897,0.7773705626633304,0.8342681067223721,0.8309580847709495
0.7943259600221626,0.7755543378328189,0.8319830614767325,0.8319806260312589
0.7969894100018646,0.7717079236280067,0.834443834145443,0.8338322621275397
0.798087250374126,0.7731099473755234,0.8367144719822601,0.8367113192600666
0.7948580426076599,0.7723134231367673,0.8337456158382286,0.8343058196829041
0.7935341629069398,0.7701192384245269,0.8326406338361633,0.8331816706180295
0.7925345163997924,0.7680232954380622,0.8334625334295532,0.8326167780510858
0.7935636387001805,0.7671842890772403,0.8346489245082062,0.8346458091160269
0.793841787825745,0.7676342847465842,0.8345840006267814,0.8350711674241087
0.7979066424909657,0.7679224435281442,0.8364244640729203,0.837847597111255
0.7981907387107416,0.7708272581177298,0.8364637101208657,0.8387657290436102
0.7981769531946157,0.7709408160390231,0.8353242409664897,0.8371966564321426
0.7955772674543535,0.7730538711344243,0.8325325174290412,0.8355723269270919
0.7969226614635666,0.7740560257754574,0.8334659248032009,0.8351527153678784
