Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
1.0,0.8,1.0,0.8
0.9238650238650244,0.9238650238650246,0.8761460761460758,0.9218337218337209
0.893458804569916,0.9238884572217909,0.8989582434026875,0.9162709718265276
0.8934731934731938,0.9188228438228441,0.8985314685314687,0.9239005439005441
0.9125031153333042,0.9141590066118365,0.9086833501927843,0.9086862822711883
0.8995681759318124,0.8965171528807894,0.8983197946834306,0.9147809093263641
0.8960186086768367,0.9112301200908798,0.9061569934987658,0.9137666833869368
0.8956604872453401,0.904372672675618,0.8978724096536155,0.9087193233757047
0.8894346883026127,0.8932336845544393,0.8953838474593194,0.9029905524245148
0.8913363804689827,0.893022232005283,0.8896414652147453,0.9014747963900505
0.8813095096231807,0.8928527701254975,0.8889168109501213,0.8974162162919971
0.8782662835249042,0.8917943805874838,0.8844157088122604,0.8934791400595998
0.8744641447939039,0.8837251007209888,0.8734294488869996,0.8848379790813073
0.8761182516600472,0.8782695201064655,0.8702674491735378,0.8841203225929748
0.8737922170210124,0.8826165405994345,0.8728361806373212,0.8815711250030566
0.8731974412638926,0.8811887526239165,0.8681275141819673,0.881308858466219
0.8782688541930248,0.8820714479482252,0.8706622077238191,0.8839716506067216
0.8725387685309209,0.882382319349808,0.8711097198765361,0.881845076323776
0.870047070143616,0.8765774024302238,0.8664352167892181,0.8775750424216419
0.8663533974280963,0.8723636363636362,0.8627546468703094,0.869155912539045
0.8645740799332782,0.870659960307913,0.8555742912377642,0.8671144220189296
0.861603948619916,0.866718826512294,0.8529299323048841,0.8637940293908102
0.8609768126317465,0.8648970555091543,0.8519092126370493,0.8620501398666296
0.8607335567993886,0.8663595057077451,0.8521458106075507,0.8633762934792376
0.8608997753301552,0.8640699338167692,0.8501220158182182,0.8626443458089028
0.8560310833144253,0.8627265501033016,0.849051827489814,0.8642227186985879
0.8521217906977027,0.8579739359952356,0.850760611551886,0.858384136333408
0.8507562610475267,0.8541886288269136,0.8462469039289552,0.8530053076897005
0.8500309346432073,0.8505520373011292,0.8418791138909045,0.8509595944029644
0.8488313484850567,0.8478346421991556,0.8386555916588485,0.8504017098608351
0.8483414236173987,0.8478341209434188,0.8387050093559122,0.8497366909472545
0.8479490550346165,0.8484735221366236,0.8366589851883969,0.8507751553206099
0.8478343895921092,0.8504373448316441,0.838146548621608,0.8516347732499752
0.847526810769007,0.8510612559111405,0.8387657290436102,0.8507515529492732
0.8448734903194003,0.8489006933380108,0.8384541412032231,0.8497931821522199
0.8435084013236454,0.8468762504165973,0.8395959281935997,0.848700356508937
0.8404180158963792,0.8469494635924908,0.8366142220773313,0.8486759099545782
0.8408426120748984,0.8468191604146176,0.8341666126795542,0.8490647170191876
0.838171624056193,0.8464816177810166,0.8328159106090969,0.8468799659925912
0.8361172027290447,0.8466859983238819,0.832226620185776,0.845489733777837
0.8350304853927195,0.8460610975104521,0.833377453335924,0.8451678493588437
0.833360269561528,0.844784817132618,0.8341760531581739,0.8438231799069598
0.834066694528236,0.8424201620129221,0.8333631414044571,0.8423959386221677
0.8336792358369017,0.8411093580667363,0.8329422749335817,0.841078902474193
0.8340006069141734,0.8426454153743179,0.8326173206930509,0.8419517802041063
0.8339087125889154,0.8431606675896017,0.8332936305017524,0.843435521354303
0.8319660012085167,0.8432017951945706,0.8351067734982134,0.8430330561927081
0.8319697145797151,0.8434151757198473,0.8349981054023059,0.843622397132665
0.8307827163285648,0.8423572701342567,0.835537457802699,0.8437101274806145
0.8295342447337409,0.8422432334416413,0.8356124140697527,0.8438162847523515
0.8292699003376163,0.8418754074636713,0.8362685671536345,0.8432445741879336
0.8298688106682413,0.8400755604176652,0.8361334231160955,0.8415648757971421
0.8281250770269803,0.8394324085598391,0.8345614406979387,0.841099828090915
0.8271656891967277,0.8393558935245915,0.8333352614639999,0.8410850624843945
0.8260595081216886,0.8394301674158221,0.8337947741546682,0.8402220732717435
0.8232719290919199,0.8388252265831179,0.8348912122865156,0.8396534450150744
0.8223354227162893,0.8375283255883852,0.8338872040727916,0.838613732459755
0.8219225849954821,0.8366033418295101,0.8332310663376085,0.8390045070194603
0.8212300783780954,0.8348707280369492,0.8317231648518219,0.8382794797300323
0.8197218711894468,0.8331465671010069,0.8297793565854755,0.8360631590262452
0.818668862810855,0.8321082806277657,0.830333891959379,0.8352810894552116
0.8182421124519822,0.8319607732017305,0.8294669939087587,0.8345497731485738
0.8171152936148343,0.8325191652129744,0.8282556818131438,0.8348803235803335
0.8147437964493605,0.8321545462746867,0.8286420515432681,0.8352711479879635
0.8140718318840168,0.8321162771729199,0.8290378143194465,0.8356690576545347
0.8127182780044443,0.8305092808745383,0.8297619690889751,0.8344871341017445
0.8134807243580544,0.8299268980204353,0.8293119271744118,0.8330757223825647
