CYP1A2_KNeighborsClassifier,CYP1A2_NNClassifier,CYP1A2_RandomForestClassifier,CYP1A2_SVC
0.0,0.0,0.0,0.0
0.020283713025109094,0.012090073328129869,0.012195401675429738,0.01487235835770416
0.038577451226577804,0.025684967845913974,0.0282037614210833,0.03489791431543114
0.0516026020512236,0.03618285487246792,0.04028103031600197,0.04455692494581173
0.06666379584174259,0.05118546644496637,0.05472164267176873,0.052614775767216446
0.0819391940099749,0.06329179152430883,0.07122248763253997,0.06813380380590124
0.09505337958423088,0.07099088702716237,0.07827917040148408,0.07849298875871358
0.11436779324345495,0.08504179970759669,0.09716114541384561,0.09613924167186993
0.12517594741548682,0.09679840810880805,0.10877895569537296,0.10800203262283636
0.141337658441194,0.10459728235449875,0.11615397745508318,0.12010627816689645
0.16055508151899528,0.12228653432907796,0.13185088178522747,0.13483065690078894
0.17217795237046968,0.1414420783077325,0.14290016873683034,0.1518857825995648
0.18554903980546444,0.14976279070152546,0.1544676542768629,0.17032168971379366
0.19690898772001378,0.16001371748648668,0.1632286262620053,0.1834110844227582
0.20796520986722394,0.17023118585746588,0.17330652632980395,0.19329755102092402
0.22248423012137475,0.17993020033259693,0.18338891844602623,0.20237703229576334
0.23950814348621008,0.19814644647559165,0.2013985404222915,0.2203898596634743
0.2534150402878345,0.20771448771401374,0.21123190690839447,0.23422552777642158
0.2685084393499459,0.21766736367465295,0.22624691859010113,0.24802971479628022
0.2794758618330711,0.23654071122576753,0.23862919503614965,0.2655257751182238
0.2928122958188598,0.2455235600849938,0.25005372129776793,0.2742553003945372
0.31001002585984355,0.25702269464143185,0.2669880442543115,0.28853713232169226
0.32405638559123007,0.2747884972023234,0.2737072476590904,0.30129649712481715
0.33133174036008806,0.2867581666434312,0.28285951802294806,0.31481102644449566
0.3385851749185242,0.29836881982886876,0.29666764751066904,0.32787245559474243
0.3461640694835489,0.3158266650491066,0.3050698945377373,0.3379370393683517
0.3598977026517307,0.3271483596176203,0.31707884024687993,0.3493457373554627
0.37517768545230173,0.33803451604348916,0.3296360683862743,0.36282631143477395
0.38828576137642157,0.3476255701628414,0.3411638394339806,0.3708479107303142
0.40575022091749763,0.36558438982971536,0.36027425268622626,0.38634567150250154
0.41669046652663627,0.3808432868471311,0.37409488964129933,0.3997977520091673
0.43408189227678873,0.3941513554572161,0.39472018153585164,0.4103976366980501
0.45157823771833383,0.40891692577417665,0.40573114401003235,0.42699412662366176
0.46645002499802607,0.42714719356851444,0.4176075410158221,0.43741940542059005
0.4785615590804131,0.4343706299485345,0.42473338802792054,0.4441397252056751
0.4898904250390415,0.44287634936551007,0.43334041494792414,0.45491477933202445
0.5081226574078783,0.45473882305308144,0.44726197007543533,0.4609736330707762
0.5196223401590448,0.46460514216430787,0.45803739316946696,0.4789645082220647
0.5311548328816337,0.4749635942625795,0.4712700258019497,0.4945558703455705
0.5438932229870612,0.4950782217991594,0.4820584504526244,0.5033919951325516
0.5578937370090046,0.5135723141809483,0.4977584265941676,0.5223016789728214
0.5682263609032523,0.5294382749106747,0.5145105940341336,0.5343972437034704
0.5829732750323262,0.5416946303567156,0.5261626380577844,0.5469703703148446
0.5935256925047496,0.5594066595500073,0.5380894648002199,0.5618894980525309
0.6061603581280689,0.5721096798680154,0.5500945619182795,0.5740032319463866
0.6161959227643271,0.5825093665772141,0.5569410941868127,0.5838466897156886
0.6293640807779141,0.5969361145839057,0.5727059103926792,0.6031753034595971
0.6488975397235939,0.6086955044519744,0.5912921287481115,0.6166493968913459
0.6623018132433506,0.6269342435915884,0.6064953476498204,0.6322510326154216
0.6709208414609693,0.6351986820505734,0.6153937405408316,0.6427072653977619
0.6778566359571865,0.6428833000517209,0.6239275811471299,0.6501264798633797
0.6863938466699755,0.6564036779039555,0.6355687318203253,0.6600584234978488
0.6910794231312529,0.6648443834058215,0.643040519513147,0.6683819485762673
0.6951723812827372,0.6696313845646344,0.6444467077298335,0.6720842974716081
0.7019336679662456,0.67740347826148,0.6522742929262718,0.6807701839147626
0.7073144867520801,0.6852402752769836,0.6587075383635806,0.6907449036390987
0.7112599838833348,0.690308114204715,0.6656602992572865,0.6946440467197524
0.7143561013541173,0.6940452519822771,0.6718958773792034,0.6998876088667878
