CYP1A2_KNeighborsClassifier,CYP1A2_NNClassifier,CYP1A2_RandomForestClassifier,CYP1A2_SVC
0.14042969554649193,0.12287038508395565,0.14382276603633665,0.13223911341820122
0.14042969554649193,0.12287038508395565,0.14382276603633665,0.13223911341820122
0.14022344725004646,0.12288883590358948,0.1437834225178936,0.13214883254421173
0.12991103242777194,0.12381137688528084,0.14181624659574132,0.1276347888447365
0.11999114000258429,0.12466678389904659,0.14005722971701695,0.12319377259985442
0.11949178510748082,0.12391097568259815,0.14329402988056308,0.12050541526520817
0.11876735245742898,0.12286844807510788,0.1463348413427217,0.11784681762872062
0.1145167016465197,0.11733398334129622,0.1463051631498102,0.11565445526338589
0.11127269163300926,0.11218990032887877,0.14646415448876815,0.11390833547694423
0.11960505078958532,0.11153520711249483,0.14879284544422466,0.11729400534777315
0.1274712120768953,0.11138254363948683,0.15116782855402386,0.1206177744634955
0.13114159254081023,0.1157481478568622,0.15395944105290696,0.1233844367832592
0.13483840088172677,0.11973348084928626,0.1561609967093926,0.12624023420978742
0.13872901365398788,0.12093015819206723,0.15403546885496333,0.12974968908592258
0.1426178538967217,0.12266328990562776,0.1526030000115794,0.13306825766731462
0.1464958057437883,0.1276917841825483,0.15542789366461657,0.13521423900957075
0.14960239247723903,0.13206266821558152,0.15787756373305378,0.13695430011253434
0.14865931236420674,0.13298109846820588,0.15835730998234107,0.13656327995921214
0.14758974739477787,0.1331101200371453,0.15911855893055363,0.13588140236907925
0.14594397363509828,0.1296429464915203,0.16116220906275913,0.13387450756680874
0.14495407303535351,0.12687295516437952,0.16246103943581677,0.13252435871429463
0.1465876650753481,0.12689169271117545,0.16078059077228318,0.13380119366080617
0.14768202230624708,0.12703008754555112,0.15898390744716207,0.1349349900685116
0.1468645470321706,0.12759272185407317,0.15677511941277605,0.1355616498386319
0.1461713099598833,0.12873097744739986,0.15542583776878754,0.13611499381433742
0.14587149385992837,0.13169203377594146,0.1567983263610579,0.13643617110772965
0.14577246527216586,0.13413699468556023,0.1579248206487249,0.1371453292351724
0.14624490883448948,0.1351130686336296,0.1583511773002134,0.1389587405056819
0.1469643509867235,0.13609296982020924,0.15857093037481995,0.14039846523670235
0.14831893237015573,0.13708271247724388,0.1582594171088729,0.14087728172332234
0.14910759806996066,0.13813664896671987,0.15787340151735646,0.1413899199250916
0.14857579384130187,0.13934037106522568,0.15731354716617788,0.14198147546220913
0.14803062092666677,0.1405240188243994,0.1568377115434457,0.1425747700164296
0.14745703955433184,0.1416650086124926,0.1565404157186622,0.14317175998199388
0.14719754783759775,0.1422407435367459,0.15635694263154126,0.14364062835548214
0.14754775956997113,0.14171921901942777,0.15639441956458894,0.14386079010905797
0.1480671349315556,0.14095378088715715,0.15597671990437253,0.14320892758576576
0.14888724563396,0.13975471855052657,0.15474981741168684,0.1410067996813748
0.14937040049474257,0.13902183329241072,0.15354007492455735,0.1395367401783701
0.14930378529814223,0.1390495527413454,0.1523583303412302,0.13926110806710074
0.149377326869733,0.1391685534351088,0.15159656830457183,0.13916319601089294
0.14966110359361054,0.13942447599611538,0.15146478008791667,0.13933186403727732
0.14963929021161196,0.13948489789698004,0.150968904815364,0.13932502099713906
0.14919547144530826,0.139275342695744,0.14997024265609576,0.1390758055318027
0.14896081021084379,0.13916878907213762,0.14923612553889665,0.13894165586209356
0.1489923494714473,0.1391933283655145,0.14883870211160363,0.1389539535686372
0.14881717462412714,0.13949626357237616,0.14864635041196178,0.1393765573670177
0.1483993353892445,0.1401260113733286,0.1486947350882582,0.14028082483842402
0.1484691470384418,0.14122416601736965,0.14885958460767582,0.14100756308898865
0.14906724714539238,0.14282976140809,0.14915060437380806,0.14154197801697493
0.15056894266039755,0.14437923103098135,0.14994599076253692,0.1426940613087647
0.15297423358345735,0.14587257488604363,0.15124574377386235,0.144463812964358
0.1550803120391179,0.1471194920011309,0.15252913838892618,0.14599333634364642
0.15691019437102524,0.14813893827931812,0.15379743294590237,0.1473011105448073
0.1586164644942341,0.14958027372429764,0.15488863068082648,0.1488626184868374
0.16021743532855154,0.15138099623728535,0.1558289681599284,0.15064026998590418
0.16151375618911798,0.15267942572089907,0.15695921336230795,0.15178790583553978
0.16257070921316577,0.15358319639571888,0.15823867177583412,0.15244052938919372
0.16434068919520345,0.15504200461988585,0.15950022483866702,0.15376898693146027
0.1666269990433718,0.15690273658668355,0.16074881195789442,0.15558684149996355
0.16844351721881515,0.15855419189958916,0.1620898821935761,0.15708661269703617
0.16994684094577522,0.16006612944323345,0.16349260784022726,0.15837432831315507
0.17145897384125075,0.16165322569568613,0.16525006387612917,0.15971263202847538
0.17297650590452612,0.16328638696321499,0.16722493531189447,0.16108194135298368
0.17456657924267735,0.16467779411877426,0.16871259887580115,0.16238285169628003
0.17619745704794632,0.1659332145863507,0.16992620801178732,0.16364528761264469
0.17733584380485135,0.1668978920057163,0.17088325195609774,0.1645525576148087
0.17822052305199315,0.16771279270327635,0.17170812595318122,0.16527686335814204
0.1794950477724231,0.169044977063127,0.17300248272485036,0.166694570743446
0.18095302918616513,0.17062058902876145,0.17451777256691273,0.16843858478379484
0.1822400484527127,0.17129023484335953,0.17553750371237514,0.16911396482213323
0.1834537982276055,0.17157160945037053,0.1763448525592947,0.1693313588596101
0.18434073052896016,0.17191944584320173,0.1769824281103687,0.17017120349613146
0.18510056714616108,0.1722931284860741,0.17755398071305833,0.1712531122545035
0.18617936333437907,0.17328630401939032,0.17800432131205368,0.1718940900437071
0.18737022639890033,0.17449713921691648,0.17841207390975106,0.17238014614104072
0.18848224037822284,0.1755201536726878,0.1791146585823307,0.17331764872333674
0.18956935464642993,0.1764838563152734,0.17991034812066267,0.17439771335351564
0.19051672352208746,0.17697363005169747,0.18027600022740314,0.17471449889597487
0.19142467703061566,0.1773297315325375,0.18052035972523317,0.17481600059317987
