CYP1A2_KNeighborsClassifier,CYP1A2_NNClassifier,CYP1A2_RandomForestClassifier,CYP1A2_SVC
1.0,0.8,0.8,0.8
0.8396969696969696,0.8676767676767678,0.801515151515152,0.8412121212121215
0.826458129683936,0.852916259367872,0.8579667644183768,0.8595307917888562
0.8132279314888009,0.8557400087834865,0.8544927536231887,0.8589020641194557
0.8248650438814369,0.8478854114919692,0.8710332836562348,0.8611127670144066
0.8238086124401913,0.862439128123339,0.8634896331738435,0.8703753322700691
0.8302564102564103,0.8589144189144191,0.8573160173160174,0.8721411921411921
0.850728307332081,0.8696234583027037,0.8623539982030547,0.8677339432056416
0.8512526087319474,0.8726951331496787,0.8677857083228983,0.8694895233324985
0.8601213942776843,0.8764198446465514,0.8662652718685353,0.8749502322495022
0.8608421263876126,0.8796384021462446,0.8690571627744859,0.8783157472247749
0.8517038212731164,0.8777577375369742,0.8685376235480845,0.8761513118341631
0.8540084225167097,0.8798588152179313,0.8677344754692822,0.8732455389913953
0.8585778012173952,0.8773243676796977,0.8677346342320961,0.8779088931373197
0.8595193190963556,0.8790718596137536,0.867734846452543,0.876237606323451
0.8608418597892692,0.8756709821697541,0.8652506902087815,0.8747892160858518
0.863602071259559,0.8784818453039709,0.8644287253731375,0.8744491657080389
0.8654012754456154,0.8808678587522131,0.867594413047313,0.8762466763371659
0.8633263795028501,0.880226880962175,0.8633263795028501,0.872745636716225
0.8656467403418624,0.880961619681132,0.8670390020999779,0.871215787374324
0.8667937654692622,0.8829455793261445,0.8678363862876353,0.872745685164543
0.869281590381525,0.8828511289912399,0.868938537208283,0.8746633046734231
0.8719436303773653,0.8833664990291498,0.8707412231508618,0.8749496484436243
0.8688854158197297,0.884412142893709,0.8706106077168385,0.8761529636020343
0.868837592859327,0.8865231005087633,0.8715931056143832,0.87605215203955
0.8714228603410662,0.8883687145780372,0.8724969678355782,0.8788456665325619
0.8702789118761529,0.8874981457149087,0.8737629716782658,0.8789269844177428
0.8721441366055203,0.8873300820661673,0.8725006428443793,0.8782457103757262
