Liver_KNeighborsClassifier,Liver_NNClassifier,Liver_RandomForestClassifier,Liver_SVC
0.23925689967080155,0.1,0.05,0.25
0.23925689967080155,0.1,0.05,0.25
0.23925689967080155,0.10104617604617605,0.05,0.2499278499278499
0.23925689967080155,0.15335497835497836,0.05,0.24632034632034633
0.23925689967080155,0.20239735012462284,0.051499846954392414,0.24266474266474267
0.23925689967080155,0.17304538895447982,0.08899602081420264,0.23785473785473782
0.23925689967080155,0.1450872359963269,0.1249796667978486,0.2333333333333333
0.23925689967080155,0.1389654116926844,0.13726704272158816,0.2333333333333333
0.23925689967080155,0.1332860771457262,0.1492483436755882,0.23510544036859823
0.23925689967080155,0.13269537480063792,0.1577097824775843,0.25725677830940985
0.23925689967080155,0.13365345664770112,0.16576451662294608,0.2771271413251858
0.23925689967080155,0.14855059622412786,0.17015890885859922,0.2764687300156407
0.23925689967080155,0.1617645964049126,0.17427614809432987,0.27571266326997546
0.23925689967080155,0.16263557435098935,0.17636093199729558,0.274240456659429
0.23925689967080155,0.16330784413543029,0.17888579874786767,0.2722787378649447
0.23925689967080155,0.16275947806982288,0.1841140315623074,0.26731001565484325
0.23925689967080155,0.16404452043950474,0.18823901936570198,0.26324872053251175
0.23925689967080155,0.17495495709445552,0.1865719708611097,0.26395141762097324
0.23925689967080155,0.1844914129005038,0.18639243174002532,0.26578247771605495
0.23925689967080155,0.18776862261710747,0.19298932425492138,0.27275385817462927
0.23925689967080155,0.19068355125265693,0.1982694488385545,0.27732110100531154
0.23925689967080155,0.1921493555639897,0.19828250169713585,0.27227179332442486
0.23925689967080155,0.19410688378168053,0.19834117948884442,0.2686257928118393
0.23925689967080155,0.19780779675827714,0.19856161840709524,0.2699551540777756
0.23925689967080155,0.20004863885277638,0.19935027633781624,0.27152785420509884
0.23925689967080155,0.19766592315396728,0.20193829447469258,0.27387112739348063
0.23925689967080155,0.1967215887448243,0.20421373237309823,0.2760677730122688
0.23925689967080155,0.19987110877550007,0.20559951882354882,0.2778470940099062
