hERG_KNeighborsClassifier,hERG_NNClassifier,hERG_RandomForestClassifier,hERG_SVC
0.0,0.0,0.0,0.0
0.05552868025694111,0.05112956487956486,0.04285714285714284,0.08372097274918587
0.14894479178899472,0.06920984318711591,0.06577380952380948,0.11962824376617479
0.1615530604661039,0.08343045843045842,0.09871031746031746,0.16089236951305913
0.18888822530126873,0.09898601398601396,0.14570105820105822,0.18308099170168132
0.2263613500026543,0.1056526806526806,0.1577380952380952,0.22023314640869507
0.23747246111376538,0.10792540792540792,0.1577380952380952,0.2685597720080478
0.249278016669321,0.15523601398601394,0.1931397306397306,0.2685597720080478
0.28852922439878953,0.16735722610722606,0.23085016835016833,0.28775828086172905
0.2963214321909974,0.17402389277389274,0.27938311688311684,0.302593445696894
0.32300724637681155,0.17402389277389274,0.29371693121693127,0.31458355768700597
0.3433979667675319,0.21114510489510488,0.31408730158730164,0.3210322141356624
0.37061658148614673,0.21114510489510488,0.32727272727272727,0.3228340159374642
0.39054734516691036,0.23701923076923076,0.3291666666666666,0.3228340159374642
0.3989611535807188,0.25962583292128744,0.3411435786435787,0.32537668399737363
0.4180123921971749,0.2620439535212262,0.3553571428571428,0.35187243635519494
0.45348792042632624,0.264462074121165,0.42202380952380947,0.35677514470617916
0.46838569039656,0.30941142191142185,0.43035714285714277,0.3636716964303171
0.4929904334795639,0.3177447552447552,0.44399350649350644,0.3813790589652658
0.502081342570473,0.3499011678557133,0.4840818903318903,0.39800477559098246
0.503091443580574,0.3599921711285348,0.4866071428571428,0.4029336714289693
0.5171496076387381,0.3707630500812319,0.4978264790764791,0.4180639956502025
0.5311640654031959,0.3763587801087801,0.5304563492063492,0.4524795800657869
0.5814970657361962,0.3814092851592851,0.5442821067821069,0.48170833656727075
0.5944292724184029,0.38721736596736595,0.5588023088023089,0.492367374499036
0.595594773583904,0.410129823879824,0.5693241943241943,0.49435932194552884
0.595594773583904,0.4334126521626522,0.5777417027417028,0.514660963877265
0.6072548526352877,0.44115675990675995,0.5827922077922079,0.559502426743806
0.6462889130461595,0.45844632219632214,0.5983906525573193,0.5951163623577417
0.6615646866552665,0.46008219850325105,0.6033289241622575,0.6043067215481008
0.6703580537819669,0.46214329530119,0.6097823472823473,0.6457679319748285
0.6742689576928708,0.4704203983151351,0.6302579365079366,0.6510095372164338
0.6946732983870665,0.4746052972368761,0.6413690476190477,0.6712110324179289
0.7123443887030844,0.4784275957960168,0.6519841269841271,0.7020965133034098
0.7197841711428669,0.4822498943551575,0.6637686387686388,0.7067612929681895
0.7234749248336205,0.5012366580787634,0.6741181657848324,0.7125680341197583
0.7290541282389109,0.5081928597718071,0.679861111111111,0.7359336531750326
0.7368780005555369,0.5125849589007483,0.6931106701940036,0.7424917183537874
0.746225657729281,0.5141798552324868,0.7047188151354818,0.7616371961199547
0.7521789100593448,0.5157747515642253,0.7135281385281386,0.762600855704304
0.7569171133482728,0.5173696478959637,0.7329154641654643,0.7760133277374657
0.7682619815771989,0.5204515104205507,0.762445439706078,0.7807443910892187
0.7742088527414615,0.524142785319256,0.7745608086346509,0.7888509078164251
0.7895876389642374,0.5278340602179611,0.7875749882659562,0.7900319977122485
0.7932353032257125,0.5315253351166664,0.7992002790083725,0.7927868186488876
0.7968829674871876,0.5352166100153716,0.8071282393034582,0.7955416395855267
0.8005306317486625,0.5389078849140769,0.8100826546249993,0.8002470004037402
0.8041782960101376,0.5425991598127821,0.81303706994654,0.8036889433441157
0.8052644477100998,0.5462904347114874,0.815991485268081,0.8065799220971634
0.8057195021122983,0.5499817096101925,0.8189459005896218,0.8308994722787826
0.8061745565144968,0.5536729845088979,0.8219003159111627,0.8337904510318304
0.8066296109166953,0.557364259407603,0.8248547312327037,0.8374702438965762
0.8070846653188937,0.5610555343063083,0.8278091465542445,0.8466141303131899
0.8075397197210922,0.5647468092050135,0.8307635618757855,0.8562055431961388
0.8079947741232907,0.5684380841037188,0.8337179771973263,0.8645219278448119
0.8084498285254892,0.572129359002424,0.8366723925188673,0.8728383124934849
0.8089048829276877,0.5758206339011293,0.8396268078404082,0.878253894241355
0.8093599373298861,0.5795119087998345,0.8425812231619491,0.8826723249920743
0.8098149917320846,0.5832031836985397,0.84553563848349,0.8870907557427934
0.8102700461342831,0.586894458597245,0.8484900538050308,0.8915091864935125
0.8107251005364816,0.5905857334959502,0.8514444691265718,0.8948225224087294
0.8111801549386801,0.5942770083946555,0.8543988844481127,0.8970926150236496
0.8116352093408785,0.5979682832933607,0.8573532997696536,0.8993627076385697
0.812090263743077,0.601659558192066,0.8603077150911945,0.900700399321089
0.8125453181452755,0.6053508330907712,0.8632621304127353,0.9018567908223082
0.813000372547474,0.6090421079894764,0.8662165457342763,0.9030131823235271
0.8134554269496725,0.6127333828881817,0.8691709610558173,0.9037098037098037
0.8139104813518709,0.6164246577868869,0.872125376377358,0.9037098037098037
0.8143655357540694,0.6201159326855922,0.8750797916988988,0.9037098037098037
0.814820590156268,0.6238072075842974,0.8780342070204398,0.9037098037098037
0.8152756445584665,0.6274984824830027,0.8809886223419807,0.9039240675604312
0.815730698960665,0.6311897573817078,0.8839430376635216,0.9042301587756134
0.8161857533628634,0.6348810322804131,0.8868974529850625,0.9045362499907954
0.8166408077650619,0.6385723071791183,0.8898518683066033,0.9048423412059776
0.8170958621672604,0.6422635820778235,0.8928062836281443,0.9051484324211596
0.8175509165694589,0.6459548569765288,0.8957606989496852,0.9054545236363418
0.8180059709716574,0.6496461318752341,0.8987151142712261,0.9057606148515239
0.8184610253738558,0.6533374067739393,0.901669529592767,0.9060667060667061
0.8189160797760543,0.6570286816726445,0.9046239449143079,0.9063727972818881
0.8193711341782528,0.6607199565713497,0.9075783602358488,0.9066788884970703
0.8198261885804513,0.6644112314700551,0.9105327755573895,0.9069849797122524
0.8202812429826498,0.6681025063687602,0.9134871908789306,0.9072910709274347
0.8207362973848482,0.6717937812674655,0.9164416062004715,0.9075971621426167
0.8211913517870466,0.6754850561661707,0.9193960215220123,0.9079032533577989
0.821646406189245,0.679176331064876,0.9223504368435533,0.9082093445729809
0.8221014605914435,0.6828676059635812,0.9253048521650941,0.9085154357881631
0.822556514993642,0.6865588808622864,0.928259267486635,0.9088215270033452
0.8230115693958405,0.6902501557609917,0.9312136828081761,0.9091276182185274
0.823466623798039,0.6939414306596969,0.9341680981297168,0.9094337094337094
0.8239216782002374,0.6976327055584022,0.9371225134512577,0.9097398006488916
0.8243767326024359,0.7013239804571074,0.9400769287727986,0.9100458918640737
0.8248317870046344,0.7050152553558127,0.9430313440943394,0.9103519830792559
0.825286841406833,0.7087065302545179,0.9459857594158804,0.9106580742944379
0.8257418958090315,0.7123978051532232,0.9489401747374213,0.9109641655096201
0.8261969502112297,0.7160890800519284,0.9518945900589622,0.9112702567248021
0.8266520046134282,0.7197803549506336,0.9548490053805031,0.9115763479399843
0.8271070590156266,0.7234716298493388,0.9578034207020438,0.9118824391551664
0.8275621134178252,0.7271629047480441,0.9607578360235849,0.9121885303703486
0.8280171678200237,0.7308541796467494,0.9637122513451256,0.9124946215855306
1.0,1.0,1.0,1.0
