hERG_KNeighborsClassifier,hERG_NNClassifier,hERG_RandomForestClassifier,hERG_SVC
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,0.9803030303030299,0.9803030303030299
0.9579797979797977,1.0,0.9552525252525254,0.9342424242424242
0.8647811447811442,0.9781144781144778,0.9643771043771044,0.8866666666666664
0.8518037518037518,0.9704184704184705,0.9479076479076479,0.8588744588744589
0.8733044733044734,0.9517316017316017,0.9494227994227995,0.8733044733044734
0.8651234567901233,0.9095398428731759,0.9105499438832769,0.8440235690235689
0.8342148760330573,0.8621487603305786,0.8983471074380164,0.8375206611570245
0.8013774104683197,0.8706764615855525,0.8833180287725743,0.8121824303642484
0.7876068376068375,0.8642450142450142,0.8524216524216521,0.7809116809116807
0.7781884781884784,0.8606060606060607,0.822877122877123,0.7488511488511489
0.7953150553150553,0.8353439153439153,0.8056854256854257,0.7373737373737372
0.8012962962962963,0.8250336700336701,0.7996464646464647,0.7467171717171719
0.7994429590017825,0.8137254901960782,0.7996657754010694,0.7522950089126559
0.7890688793681567,0.8103070609778555,0.8096927305389638,0.7652872029549016
0.7907708665603403,0.7996384901648059,0.7967995746943114,0.7550026581605527
0.7930303030303032,0.7927272727272726,0.7834632034632035,0.7387878787878787
0.7904193449647994,0.7855481219117582,0.7948576675849404,0.7387511478420569
0.7872000638799058,0.7908372260150918,0.7996806004711143,0.746380804088314
0.7910408432147562,0.7912714097496706,0.8060057092665789,0.7552481335090032
0.7789999999999999,0.7987777777777778,0.8077407407407409,0.7468518518518519
0.7765217991884661,0.7921789979567758,0.8013418515640737,0.7454763014763015
0.7825729825729824,0.791919808586475,0.7996700830034164,0.7416157916157917
0.7731601731601732,0.7803577648405235,0.7925536149674081,0.7428546549236205
0.7791129687681411,0.7850249622663416,0.7928364100777895,0.7450458609079299
0.7834017595307918,0.7764222873900293,0.7930987292277615,0.7470772238514174
0.7886811665037472,0.7785699739328773,0.7951103779732812,0.750733137829912
0.7841846495255587,0.7733011937557392,0.7935146923783287,0.7506695745332109
0.7725112083400852,0.7663587749149248,0.7882028844595689,0.7467887430454275
0.7608809853907893,0.7706241688594628,0.7825270444878287,0.7424497071555896
0.7558464091797424,0.7604283504283503,0.7830773197439864,0.7393698893698893
0.7565196775723092,0.7566619250829778,0.7853485064011381,0.7422949265054528
0.757793863057021,0.755550102918524,0.781645060592429,0.7420984473616052
0.7548044548044548,0.755848225848226,0.7794301994301994,0.7308029008029008
0.752039911308204,0.7588580931263859,0.7764523281596453,0.7324833702882483
0.7474770938185572,0.7630755874658313,0.769363788875984,0.7325390959537301
0.74818729935009,0.762271664597246,0.7670514670514671,0.7268924013110059
0.7449853716872743,0.7547137335298013,0.7696640115033351,0.73142681216677
0.745265966649366,0.7597431495455211,0.7671157778931164,0.7271765525256961
0.7433633280071763,0.759094553303619,0.7565502698897703,0.7234350909651558
0.7447104018912529,0.7570733935095636,0.755305716741887,0.7296394799054375
0.7433553219267505,0.7560640417783275,0.754328145399574,0.7295102384388098
0.7400907029478457,0.7521814058956917,0.7584761904761905,0.7311111111111112
0.7334046345811052,0.7416613190730837,0.7602852049910873,0.7308591800356506
0.7379845582953241,0.7457059280588693,0.765144357430706,0.726385040535984
0.7380328034416084,0.7442318687601707,0.7682274554391955,0.7279520464006837
0.7343058948547799,0.7431519309735434,0.7616677543492866,0.730556373723898
0.7347610302155756,0.7417851676942586,0.7583715947352311,0.7345042779891264
0.7356332751069592,0.7393819143819144,0.7571884256094782,0.7318447634237107
0.7336046490311463,0.7405690296797376,0.7508166969147003,0.7253313534620249
0.7320729209098584,0.7417110910389695,0.7458258800748572,0.7246810595729356
