hERG_KNeighborsClassifier,hERG_NNClassifier,hERG_RandomForestClassifier,hERG_SVC
0.0,0.0,0.0,0.0
0.0,0.0,0.0074074074074074,0.007692307692307681
0.02291666666666666,0.0125,0.0148148148148148,0.023076923076923057
0.03685897435897434,0.03389285714285714,0.0148148148148148,0.023076923076923057
0.03685897435897434,0.03389285714285714,0.030516835016835005,0.023076923076923057
0.04310897435897434,0.03389285714285714,0.0415648148148148,0.05861325607242118
0.05422008547008546,0.03389285714285714,0.04989814814814812,0.06575611321527833
0.05422008547008546,0.04014285714285714,0.07423148148148147,0.07628242900475199
0.05422008547008546,0.04014285714285714,0.07423148148148147,0.07628242900475199
0.06816239316239317,0.054428571428571416,0.09162278582930754,0.10606299326807492
0.08800366300366298,0.061835978835978814,0.09162278582930754,0.11901845885511944
0.09355921855921853,0.07834391534391534,0.09995611916264088,0.11901845885511944
0.0991147741147741,0.08181866281866282,0.09995611916264088,0.11901845885511944
0.11277985299724429,0.1018285233285233,0.10828945249597419,0.13720027703693763
0.12264559112385195,0.12832936507936504,0.10828945249597419,0.14434313417979477
0.1362722422505031,0.1335241702741703,0.10828945249597419,0.14434313417979477
0.1530832090614699,0.1354722222222222,0.11962717757282977,0.14434313417979477
0.15560846158672242,0.14261507936507936,0.12498510466988724,0.14434313417979477
0.15642916865742948,0.15690079365079362,0.1377805592153418,0.1798679541873734
0.15642916865742948,0.1671103896103896,0.15593075684380028,0.18895886327828249
0.15642916865742948,0.184808201058201,0.15593075684380028,0.19804977236919158
0.18232477063998803,0.1990939153439153,0.15956712048016394,0.20937235782970812
0.1910710967776185,0.1990939153439153,0.20459742351046697,0.2221603361349278
0.1910710967776185,0.2133796296296296,0.21379588965337765,0.2261285901031817
0.20532230450708705,0.23866923200256535,0.22625483091787438,0.2330251418273197
0.23609153527631785,0.26033730158730156,0.22625483091787438,0.23664024017926016
0.26342169304125823,0.2674801587301587,0.23425483091787438,0.25714897121430697
0.29430747392703915,0.2674801587301587,0.24258816425120772,0.2603346744000101
0.30475327812284336,0.2674801587301587,0.25997946859903387,0.2603346744000101
0.3118961352657005,0.27462301587301585,0.26622946859903385,0.28544984960592945
0.317451690821256,0.2900304232804233,0.2864244742107061,0.2919526769221539
0.3302673473869126,0.3017374405429961,0.2944702093397745,0.3013480662218494
0.34856571568528094,0.3045806878306878,0.30114565949348554,0.3122099316291694
0.357141861761427,0.3340092592592593,0.31890660225442835,0.3213008407200785
0.37139306949089557,0.3340092592592593,0.32760225442834134,0.3213008407200785
0.37139306949089557,0.3411521164021164,0.3338522544283414,0.33939531934087286
0.38437557309839915,0.37143783068783065,0.3341363453374323,0.3413623581500169
0.40398065937015215,0.378845238095238,0.34499493119601815,0.3510217046514687
0.40981679853962466,0.38598809523809524,0.3475201837212707,0.36101638833036287
0.4107322025800286,0.3969869729036396,0.37958373590982286,0.3618138364962321
0.425017916865743,0.40080291005291,0.3816039379300249,0.3826622258564183
0.425017916865743,0.40794576719576714,0.39383373590982285,0.386534961308101
0.425017916865743,0.40794576719576714,0.39383373590982285,0.40205067165139763
0.44140587673196363,0.41508862433862437,0.4025293880837359,0.40205067165139763
0.4476558767319636,0.4237195767195767,0.4108627214170692,0.40205067165139763
0.4476558767319636,0.42848148148148146,0.4108627214170692,0.4178401453356081
0.4476558767319636,0.45437433862433857,0.42818694188259404,0.4283664611250818
0.45540730404860846,0.45437433862433857,0.4364271539875405,0.4336296190198186
0.46959939215373997,0.4668743386243386,0.44121578099838965,0.4336296190198186
0.4751549477092955,0.4668743386243386,0.46660708534621576,0.45707459509637366
0.49053956309391095,0.47312433862433856,0.46660708534621576,0.4612068265013324
0.503039563093911,0.47507239057239065,0.49518086663738836,0.49613897898834375
0.516432420236768,0.5024894179894179,0.5027483896940419,0.5052298880792528
0.5273912145288957,0.5142305328416439,0.5175632045088567,0.5052298880792528
0.5291308329351808,0.5436483886483886,0.5397854267310789,0.5121264398033908
0.5503264851090939,0.5654828042328043,0.5397854267310789,0.5240922517692028
0.5642687928014015,0.5734828042328043,0.5748748719074807,0.5275110551880062
0.5969611004937092,0.5806256613756614,0.5805841384863124,0.5487421751652077
0.6143524048415354,0.5967501870557427,0.5953989533011272,0.5503950677271912
0.6143524048415354,0.6185889850889852,0.6040946054750402,0.5594804268125502
0.6220447125338431,0.624568783068783,0.6159733933538281,0.5812176933774029
0.6543816690555821,0.6391190476190476,0.6370946054750403,0.5936237084149971
0.6683239767478899,0.6391190476190476,0.6628192431561997,0.6118055265968152
0.6738795323034454,0.6391190476190476,0.6776340579710144,0.6322385418574167
0.6912708366512714,0.6462619047619047,0.6838840579710144,0.6335372431561179
0.6999664888251845,0.6838915343915344,0.6848941589811155,0.6552689597154207
0.702049822158518,0.6957843915343916,0.7089130434782609,0.6715027259491869
0.7124664888251846,0.712691798941799,0.7097968818620993,0.6786455830920441
0.7267522031108988,0.7200992063492063,0.7148473869126044,0.6932344425084898
0.7267522031108988,0.7200992063492063,0.7151630434782609,0.6984976004032266
0.7267522031108988,0.7280992063492063,0.7288204508856684,0.7254501799873851
0.7267522031108988,0.7700847763347765,0.763106243595374,0.7329499901187742
0.7791331554918512,0.7726706349206349,0.7719858000292783,0.7420408992096832
0.7791331554918512,0.7913911736411737,0.7770363050797833,0.7574240540665225
0.7976428764472244,0.8040780423280424,0.7874155605979277,0.759710072142014
0.8073266709136275,0.8040780423280424,0.8006333870101988,0.7652922093030986
0.821577878643096,0.8174708994708995,0.8136735104669887,0.7692262869213868
0.8326889897542072,0.8246137566137566,0.8290809178743961,0.7773792450743449
0.8441984947419732,0.8317566137566137,0.8290809178743961,0.7903347106613895
0.8485274990709775,0.8317566137566137,0.8290809178743961,0.8043741195283844
0.8547774990709774,0.8317566137566137,0.8316061703996487,0.8043741195283844
0.8547774990709774,0.8594351851851852,0.8534142512077295,0.8043741195283844
0.8610274990709774,0.8675437710437711,0.8534142512077295,0.8043741195283844
0.8672774990709774,0.8879351851851853,0.8608216586151368,0.8470417966788203
0.8744203562138345,0.909628306878307,0.86951731078905,0.8470417966788203
0.8815632133566916,0.909628306878307,0.86951731078905,0.8470417966788203
0.891799504842983,0.9176283068783068,0.9019247181964574,0.854734104371128
0.8949560704995487,0.9176283068783068,0.9173321256038648,0.8624264120634356
0.8949560704995487,0.9176283068783068,0.9321469404186795,0.8992395988766224
0.9163846419281203,0.9286960210571322,0.9321469404186795,0.9061361506007606
0.9163846419281203,0.9330357142857142,0.9395543478260869,0.9138284582930682
0.9163846419281203,0.9330357142857142,0.9395543478260869,0.9138284582930682
0.9163846419281203,0.9330357142857142,0.9395543478260869,0.9138284582930682
0.9163846419281203,0.9330357142857142,0.9395543478260869,0.9138284582930682
0.9285780041214824,0.9330357142857142,0.9395543478260869,0.9138284582930682
0.9486111111111111,0.9330357142857142,0.9430677426438298,0.9378238985894489
0.9486111111111111,0.9330357142857142,0.94825,0.9436090225563911
0.9486111111111111,0.9330357142857142,0.94825,0.9436090225563911
0.9486111111111111,0.9330357142857142,0.94825,0.9436090225563911
1.0,1.0,1.0,1.0
