hERG_KNeighborsClassifier,hERG_NNClassifier,hERG_RandomForestClassifier,hERG_SVC
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.008333333333333321,0.0,0.0
0.0,0.008333333333333321,0.008333333333333321,0.0
0.00555555555555554,0.01547619047619046,0.016666666666666642,0.00714285714285714
0.00555555555555554,0.01547619047619046,0.016666666666666642,0.014039408866995059
0.00555555555555554,0.01547619047619046,0.016666666666666642,0.0193025667617319
0.018253968253968238,0.02288359788359786,0.02499999999999998,0.03413773159689672
0.018253968253968238,0.02288359788359786,0.02499999999999998,0.03413773159689672
0.018253968253968238,0.02288359788359786,0.02499999999999998,0.03413773159689672
0.018253968253968238,0.030883597883597864,0.0345238095238095,0.043228640687805804
0.02594627594627592,0.030883597883597864,0.05119047619047619,0.043228640687805804
0.02594627594627592,0.03888359788359786,0.05690476190476188,0.06441090669765802
0.06298043743695914,0.046026455026455006,0.05690476190476188,0.06441090669765802
0.06923043743695914,0.06150264550264548,0.08166666666666664,0.09028503257178389
0.0747859929925147,0.0689100529100529,0.08166666666666664,0.09797734026409158
0.0747859929925147,0.0689100529100529,0.08999999999999998,0.09797734026409158
0.0747859929925147,0.07497065897065894,0.09769230769230766,0.1125661996805372
0.0872859929925147,0.08211351611351608,0.10538461538461537,0.1125661996805372
0.09353599299251471,0.09011351611351608,0.1149084249084249,0.1125661996805372
0.11617395285873544,0.10358152958152955,0.1232417582417582,0.12165710877144628
0.12242395285873545,0.11786724386724383,0.13728937728937726,0.12692026666618314
0.13111960503264847,0.1319278499278499,0.13728937728937726,0.13381681839032106
0.13111960503264847,0.13798845598845597,0.14498168498168496,0.14150912608262875
0.17539218028348458,0.13798845598845597,0.15267399267399265,0.14150912608262875
0.1880905929818973,0.16439538239538237,0.16100732600732598,0.14150912608262875
0.19989614853745283,0.16439538239538237,0.17767399267399264,0.14150912608262875
0.19989614853745283,0.1787893217893218,0.18600732600732597,0.14150912608262875
0.20758845622976052,0.19913564213564214,0.18600732600732597,0.15829234286584554
0.25517299729256243,0.19913564213564214,0.20203296703296703,0.1783906655957472
0.2715609571587832,0.20654304954304953,0.2097252747252747,0.19769323235747913
0.2715609571587832,0.20654304954304953,0.23782051282051278,0.21348270604168965
0.2996439852418113,0.22688936988936986,0.2473443223443223,0.23166452422350786
0.3221714577692838,0.24170418470418467,0.2633699633699633,0.26312680060411453
0.3221714577692838,0.24776479076479072,0.2717032967032967,0.26312680060411453
0.32931431491214097,0.25609812409812405,0.2717032967032967,0.26312680060411453
0.3404254260232521,0.25609812409812405,0.2774175824175824,0.29589747820237833
0.35526059085841694,0.2709129389129389,0.3113003663003663,0.31599580093227997
0.36081614641397247,0.278055796055796,0.3374908424908425,0.31599580093227997
0.3750673541434411,0.31354497354497346,0.34320512820512816,0.330349867917926
0.3750673541434411,0.32068783068783063,0.34320512820512816,0.330349867917926
0.40984996283909325,0.32068783068783063,0.34320512820512816,0.351285828509059
0.40984996283909325,0.33508177008177004,0.34320512820512816,0.363691843546653
0.4154055183946488,0.35048917748917746,0.34320512820512816,0.3705883952707909
0.445625298614429,0.35048917748917746,0.3604212454212454,0.3705883952707909
0.4605709507883421,0.3686709956709956,0.39818681318681315,0.3926347699487446
0.4918743695917609,0.3686709956709956,0.4065201465201465,0.44338927859799
0.5058166772840685,0.3832212602212602,0.46952380952380945,0.4656704457067433
0.5192095344269256,0.41242472342472347,0.4847619047619047,0.49294317297947055
0.5673700695439825,0.4361654641654642,0.5102380952380953,0.5152243400882239
0.5932629266868397,0.49510149110149104,0.5197619047619048,0.5314581063219901
0.6159008865530604,0.5105776815776816,0.5274542124542125,0.536721264216727
0.6284008865530605,0.525985088985089,0.5498351648351648,0.536721264216727
0.6457921909008866,0.5441669071669072,0.5498351648351648,0.5436178159408649
0.6616307002176567,0.5441669071669072,0.5593589743589743,0.5719997788055864
0.6687735573605138,0.5685002405002406,0.5593589743589743,0.579692086497894
0.6882714206083771,0.5913150553150553,0.5822893772893772,0.579692086497894
0.6882714206083771,0.6197696007696007,0.5906227106227105,0.579692086497894
0.6882714206083771,0.6332376142376143,0.6066483516483516,0.579692086497894
0.7025226283378456,0.6559648869648871,0.6066483516483516,0.5849552443926309
0.7025226283378456,0.6847527657527658,0.6411721611721611,0.6058912049837638
0.7370006503158677,0.6918956228956229,0.6622710622710622,0.6460878504435673
0.7432506503158678,0.6998956228956229,0.7106043956043957,0.656614166233041
0.7432506503158678,0.7147104377104376,0.7182967032967034,0.6885690534510862
0.7488062058714233,0.7353213083213084,0.725989010989011,0.6885690534510862
0.7488062058714233,0.7485247715247716,0.7495604395604396,0.6885690534510862
0.7543617614269789,0.763075036075036,0.77503663003663,0.7045565142661332
0.7691969262621436,0.7714083694083694,0.7807509157509157,0.7188422285518475
0.7952881961034135,0.7714083694083694,0.7807509157509157,0.7188422285518475
0.8111267054201837,0.796075036075036,0.7807509157509157,0.7257387802759855
0.8182695625630408,0.8034824434824435,0.7986080586080586,0.7257387802759855
0.8404917847852632,0.8034824434824435,0.81003663003663,0.7348296893668944
0.8460473403408187,0.8118157768157769,0.8267032967032968,0.7419725465097515
0.8460473403408187,0.8192231842231841,0.8267032967032968,0.7491154036526086
0.8531901974836759,0.8415088985088985,0.8517032967032968,0.7491154036526086
0.860333054626533,0.856916305916306,0.8517032967032968,0.7491154036526086
0.860333054626533,0.881916305916306,0.86003663003663,0.7491154036526086
0.860333054626533,0.8976570466570468,0.8683699633699634,0.7491154036526086
0.860333054626533,0.9047999037999037,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9047999037999037,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9131332371332371,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9214665704665705,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9214665704665705,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9405103415103415,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9528739778739779,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9528739778739779,0.8683699633699634,0.7582063127435179
0.860333054626533,0.960016835016835,0.8683699633699634,0.7582063127435179
0.860333054626533,0.960016835016835,0.8683699633699634,0.7582063127435179
0.860333054626533,0.9683501683501683,0.8683699633699634,0.7582063127435179
0.866393660687139,0.9683501683501683,0.8683699633699634,0.7582063127435179
0.8680253623188406,0.9683501683501683,0.8683699633699634,0.7582063127435179
0.8680253623188406,0.9683501683501683,0.8683699633699634,0.7582063127435179
0.8854166666666667,0.9683501683501683,0.8706787656787658,0.760685651586493
0.8854166666666667,0.9683501683501683,0.8778937728937729,0.7672972218344268
0.8854166666666667,0.9683501683501683,0.8778937728937729,0.7672972218344268
1.0,1.0,1.0,1.0
