BBBP_KNeighborsClassifier,BBBP_NNClassifier,BBBP_RandomForestClassifier,BBBP_SVC
0.6,0.6,0.6,0.6
0.900808080808081,0.900808080808081,0.900808080808081,0.900808080808081
0.950448933782267,0.950448933782267,0.950448933782267,0.950448933782267
0.966977466977467,0.966977466977467,0.966977466977467,0.966977466977467
0.9752376708259061,0.9752376708259061,0.9752376708259061,0.9752376708259061
0.9801924001924002,0.9801924001924002,0.9801924001924002,0.9801924001924002
0.9834949494949494,0.9834949494949494,0.9834949494949494,0.9834949494949494
0.985853609991541,0.985853609991541,0.985853609991541,0.985853609991541
0.9876224364860728,0.9876224364860728,0.9876224364860728,0.9876224364860728
0.988998088998089,0.988998088998089,0.988998088998089,0.988998088998089
0.9900985464400097,0.9900985464400097,0.9900985464400097,0.9900985464400097
0.9909988776655443,0.9909988776655443,0.9909988776655443,0.9909988776655443
0.991749123891981,0.991749123891981,0.991749123891981,0.991749123891981
0.9923839263461904,0.9923839263461904,0.9923839263461904,0.9923839263461904
0.9929280271385534,0.9893920407078302,0.9929280271385534,0.9929280271385534
0.9933995694651433,0.9900993541977148,0.9933995694651433,0.9933995694651433
0.9938121600621601,0.9907182400932403,0.9938121600621601,0.9938121600621601
0.9941762036391193,0.9912643054586789,0.9941762036391193,0.9941762036391193
0.9944997924449979,0.9917496886674968,0.9944997924449979,0.9944997924449979
0.9947893148850087,0.9921839723275131,0.9947893148850087,0.9947893148850087
0.995049881531363,0.9925748222970446,0.995049881531363,0.995049881531363
0.9952856294032765,0.9929284441049149,0.9952856294032765,0.9952856294032765
0.9954999432527523,0.9932499148791283,0.9954999432527523,0.9954999432527523
0.995695619117779,0.9935434286766686,0.995695619117779,0.995695619117779
0.9938124804748515,0.9938124804748515,0.9958749869832344,0.9958749869832344
0.9940599942347175,0.9940599942347177,0.9960399961564784,0.9960399961564784
0.9942884369299463,0.9942884369299463,0.9961922912866308,0.9961922912866308
0.9944999620896203,0.9944999620896201,0.9963333080597468,0.9963333080597468
0.9946963816083517,0.9946963816083517,0.9964642544055679,0.9964642544055679
0.9948792575911222,0.9948792575911221,0.9965861717274148,0.9965861717274148
0.9950499439593059,0.9950499439593059,0.9966999626395372,0.9966999626395372
0.9952096200096199,0.99520962000962,0.9968064133397465,0.9968064133397465
0.995359317684899,0.9953593176848992,0.9969062117899327,0.9969062117899327
0.9954999438895747,0.9954999438895747,0.9969999625930498,0.9969999625930498
0.9956322988693664,0.9956322988693664,0.9970881992462444,0.9970881992462444
0.9957570914418381,0.9957570914418381,0.9971713942945588,0.9971713942945588
0.9958749516897839,0.9958749516897839,0.9972499677931893,0.9972499677931893
0.9959864415971798,0.9959864415971799,0.9973242943981198,0.9973242943981198
0.9960920640065025,0.9960920640065025,0.9973947093376683,0.9973947093376683
0.996192270198559,0.9961922701985589,0.9974615134657061,0.9974615134657061
0.9962874663357754,0.9962874663357756,0.9975249775571836,0.9975249775571836
0.9955869760031864,0.9951706919505388,0.9975853459752694,0.9975853459752694
0.9929285194443566,0.9944657152801948,0.9976428398147854,0.9976428398147854
0.9930929788215019,0.9933965929979482,0.9976976596071673,0.9965464894107509
0.9932499629700162,0.9921249567983523,0.9977499876566721,0.9954999753133441
0.9922999652281419,0.9892008543942247,0.9966999850977751,0.9955999801303669
0.9913912739719191,0.989239092464899,0.9946195462324494,0.9946195462324494
0.9915744467791253,0.9885217533170751,0.9947340292369533,0.9936808350843439
0.9917499874553451,0.9866565338228177,0.9948437421595907,0.9938124905915089
0.9919183632458513,0.9848469310859713,0.9929490775052996,0.9929285678401198
0.988100090797257,0.9841599923539152,0.9890900912751374,0.9900601882848383
0.9862360768228223,0.982295162117872,0.9862946334031178,0.9853826004522503
0.9789619052178293,0.978009980190075,0.9809614994449116,0.9818176803010926
0.9766508817802014,0.9774532984704687,0.9783872631992606,0.9801236446183197
0.9770832619267958,0.975083878879279,0.9723338703104947,0.9779999314497243
0.9756999151617984,0.9726013008524219,0.972099902593176,0.9765999183039543
0.9743659746661579,0.9708302470339039,0.9717141789419674,0.9752499065742215
0.9736849009576283,0.9693427784336877,0.9693427784336874,0.975684113865932
0.9718360914105595,0.9684222843088091,0.9684222843088092,0.9752498985123097
0.969154077251542,0.9677973078416102,0.9672795249708861,0.9753481866944824
0.9661748595020712,0.96465151463621,0.9678248663556286,0.9724257161967598
0.965106414528751,0.963483457064972,0.9659178932606404,0.9704105336967983
0.9624756569680872,0.9608788764135378,0.9636700068413215,0.966467608354461
0.9590728030653921,0.9595006105520232,0.9602863278453828,0.965786348898901
0.9551404621172063,0.9574607830421783,0.9581028627540255,0.9616490244397221
0.9515466686133973,0.9545928328066313,0.9553543738549399,0.9582095884101515
0.9492504669914487,0.9545004834182833,0.9525011029446274,0.9567504904583556
0.9492392284192203,0.9529332687266265,0.9457621727732427,0.9564103243726041
