Liver_KNeighborsClassifier,Liver_NNClassifier,Liver_RandomForestClassifier,Liver_SVC
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18348739495798314
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.18379523526582348
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.1876432391138273
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.1917607941672112
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.19830431006901592
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.20551626089766106
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.21763006785646977
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.2279719127327581
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.22742884767356403
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.22738276185990255
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.2299458170852874
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.23459127282594466
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.2487232198028429
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.26111102846661255
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.2665222838778679
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.2705011055759879
0.18171579666287502,0.3183810724794331,0.28768460010891594,0.26940129865480933
0.1841195155932261,0.3183810724794331,0.28768460010891594,0.2676188774621167
0.19413501113635542,0.3183810724794331,0.28768460010891594,0.2636748444096294
0.20154647783827118,0.3183810724794331,0.28768460010891594,0.26104256187753416
0.20154647783827118,0.3183810724794331,0.28768460010891594,0.262143723134247
0.20544701625245984,0.3183810724794331,0.28768460010891594,0.2635026282220597
0.2193775105888478,0.3183810724794331,0.28768460010891594,0.2655243031612721
0.2291288566243194,0.3183810724794331,0.28768460010891594,0.2695848464450512
0.2291288566243194,0.3183810724794331,0.28768460010891594,0.2784027491994856
0.22934072660341642,0.3183810724794331,0.28768460010891594,0.2840451252639452
0.23000282028809468,0.3183810724794331,0.28768460010891594,0.2829395071122086
0.23180393592674697,0.3183810724794331,0.28768460010891594,0.2858635982442578
0.23581609418193702,0.3183810724794331,0.28768460010891594,0.29661006622130287
0.23893954924205502,0.3183810724794331,0.28768460010891594,0.30402324358189003
0.24048308751093397,0.3183810724794331,0.28768460010891594,0.30551057095766326
0.24368876917596474,0.3183810724794331,0.28768460010891594,0.3070392492885144
0.2496063690136642,0.3183810724794331,0.28768460010891594,0.3086353949671242
0.2544232320870693,0.3183810724794331,0.28768460010891594,0.3113439223511487
0.257588990014033,0.3183810724794331,0.28768460010891594,0.3157210222932953
0.2599376007770181,0.3183810724794331,0.28768460010891594,0.32067549669853657
