Liver_KNeighborsClassifier,Liver_NNClassifier,Liver_RandomForestClassifier,Liver_SVC
0.8,0.4,0.6,0.4
0.7151515151515138,0.3151515151515138,0.6838383838383855,0.5686868686868717
0.7797979797979804,0.2898989898989902,0.6553872053872052,0.7097643097643095
0.8010101010101003,0.43555555555555614,0.6365656565656564,0.7816161616161619
0.7553751803751807,0.49076479076479096,0.6807720057720056,0.7725468975468976
0.7782042648709315,0.4644893378226711,0.6958698092031429,0.777979797979798
0.7653351698806246,0.4747474747474749,0.7093204775022958,0.8012396694214878
0.798899248899249,0.5067728567728568,0.7366873866873869,0.8296425796425797
0.7998460798460798,0.543520923520924,0.7453968253968254,0.8403751803751802
0.7952540106951872,0.5469251336898397,0.758957219251337,0.8208556149732618
0.8049264575580365,0.563063382361628,0.7671628566365408,0.812274794730935
0.8107407407407405,0.5546031746031745,0.7582010582010581,0.781111111111111
0.7982273326146843,0.5480416816385196,0.7651694813750151,0.7800934243621989
0.7834091641048164,0.5497893427023863,0.76638017859757,0.7749925340360125
0.7931841491841491,0.5608733488733489,0.7552571872571872,0.7697466977466977
0.7936668270001602,0.5614638447971781,0.7430816097482764,0.7667067500400833
0.7968512713340301,0.5560431905259493,0.7379124579124576,0.7590433066295136
0.7960777126099707,0.5651026392961876,0.7180270446399477,0.7524397197784294
0.8042132555501539,0.5662129314535732,0.7095608491330416,0.7471398476746071
0.8061817050052345,0.5774886116062586,0.7036086353733413,0.7527504739269444
0.8104392271058938,0.5938590105256775,0.7079564412897745,0.7350835684169016
0.8101050995787838,0.6038236617183987,0.7121457489878542,0.7368952684742158
0.817818428184282,0.6094850948509486,0.7128861788617886,0.733590785907859
0.8210353815004978,0.611445574236272,0.7221819524145106,0.7314272291016477
0.8234496479951027,0.6144597490052034,0.7214906642179368,0.7336914600550964
0.8127963985626645,0.6049014764771781,0.716782274383261,0.7391228348860172
0.8123000339185751,0.6040629372316303,0.712354530249667,0.7372774824522546
0.8041781076066791,0.6113172541743971,0.7119628942486086,0.7370538033395176
0.7891440803205508,0.6133118515471457,0.7129218276277098,0.7301202065907948
0.7836901509857483,0.6108457037178212,0.7090450274936648,0.7302860894055863
0.7795454545454545,0.613551751279024,0.7148032270759545,0.7259248327430144
0.775301410963843,0.6111919907745678,0.7184284073122548,0.7253523917770742
0.7760707602028466,0.6170580734286168,0.7191128113395793,0.7219146461694679
0.7734972677595628,0.6226047358834244,0.7243351548269581,0.7177231329690346
0.7710949743207808,0.6187600531686552,0.7217562206809518,0.7164533196791261
