Liver_KNeighborsClassifier,Liver_NNClassifier,Liver_RandomForestClassifier,Liver_SVC
0.0,0.0,0.0,0.0
0.0216026367288083,0.02057276446522498,0.03224191947693082,0.028718753324114398
0.022219920679425603,0.024021040327293942,0.035272222507233844,0.04114978634338275
0.03263764433915836,0.04732302569824485,0.046017436888811894,0.07234336772683754
0.0716973369496801,0.05505552308591462,0.07240570880338142,0.08276380172322091
0.09536392350739861,0.0585037989479836,0.09474303249663732,0.0915873311349856
0.11192570467264047,0.06884862653419048,0.11292763396482086,0.10783773002872032
0.12025903800597379,0.07574517825832842,0.11591270859168654,0.11878337410913728
0.13208443483137064,0.09631794272355343,0.13803036494663107,0.12381501967875756
0.17632236985156954,0.11344243132670948,0.14716928572734286,0.13802733751728535
0.19211184353578004,0.13068381063705434,0.1729444516188761,0.1430589830869056
0.21493419622114646,0.14792518994739917,0.17909829777272226,0.16804887777895966
0.22367688627962598,0.1753360607831677,0.18520552387994835,0.19153707052441227
0.2536977718268273,0.1753360607831677,0.19438967306409755,0.21334432507180084
0.25933269246174795,0.17878433664523669,0.20651227682849232,0.22593926178066162
0.2796121010288278,0.18912916423144358,0.21872812068612726,0.26664344218700137
0.28806611277051075,0.2062536528345996,0.23383719072057038,0.27464790979683007
0.31085968345521336,0.2062536528345996,0.25889191001257783,0.27464790979683007
0.3249866675821975,0.22337814143775567,0.27101590542015536,0.2796795553664504
0.3338375047207059,0.2541203974284044,0.274000980047021,0.30354563344325064
0.33661528249848366,0.28854471069549975,0.28630867235471336,0.31440724391022223
0.3421040043029949,0.29544126241963764,0.2995550869570601,0.3276531751941283
0.3582944804934711,0.3057860900058445,0.2995550869570601,0.3439876077013083
0.3637739325482657,0.31957919345412034,0.31149538546452277,0.36241250930752045
0.3690370904430025,0.3229690239625949,0.33044427029248685,0.36535368577810867
0.3750020027237042,0.3331969608416131,0.3518363970122128,0.3761520051058398
0.39800814822444236,0.3331969608416131,0.3548214716390785,0.3942830549941495
0.4140139160687106,0.34681472822910575,0.3640522408698478,0.40473513456015314
0.42020439225918677,0.36043249561659846,0.38571852129656325,0.4122984256993937
0.4430234833659491,0.3707773232028053,0.3952155779122639,0.4147984256993936
0.45207110241356824,0.3742255990648743,0.40439972709641314,0.42845388788426764
0.45207110241356824,0.40514319111630626,0.41117938811336235,0.4364583554940964
0.4675886062187432,0.4154880187025132,0.42411289528415763,0.4602720455270715
0.4813345578558268,0.42226767971946233,0.4333436645149268,0.46780369109669173
0.4900772479143063,0.43261250730566914,0.4367334950234015,0.48404318689501113
0.4955947517194813,0.4566919929865575,0.4458710241609306,0.4894319753217743
0.5123027317151326,0.47732320280537693,0.44926085466940513,0.49955855760025525
0.5180170174294183,0.4911163062536528,0.4613834584337999,0.516680406339751
0.5270646364770373,0.4911163062536528,0.464460381510723,0.5225627592809275
0.5303979698103707,0.5048509643483343,0.4712400425276721,0.5305672268907563
0.5560830157585746,0.5116890707188778,0.4840817012484101,0.5465445165407935
0.5560830157585746,0.5185856224430158,0.49018892735563624,0.5673853845335601
0.5682671862304163,0.5254821741671536,0.5026258301947653,0.5673853845335601
0.5772354401986701,0.5289304500292227,0.5188106993773577,0.5698853845335602
0.5860574953365147,0.5461718293395675,0.5188106993773577,0.5829214977130093
0.5996479783934723,0.5598480420806545,0.5218876224542808,0.5883102861397724
0.6181019901351552,0.5667445938047926,0.5372256177922761,0.6040878629932986
0.6208417161625526,0.5701928696668614,0.5528312921583856,0.6170606850335071
0.6324703310788387,0.5908825248392754,0.5589385182656116,0.6330063291139241
0.6409623945709021,0.6012273524254822,0.5589385182656116,0.6380696202531646
0.6547371282086495,0.6115721800116891,0.5680308189997034,0.6517567280076587
0.6640353738226846,0.6218001168907071,0.5808258576738212,0.6542567280076587
0.6811814925441457,0.6252483927527761,0.5808258576738212,0.6678914477183278
0.6894387223767181,0.635593220338983,0.6020887738621106,0.6736897670460589
0.7039750632288484,0.6562244301578024,0.6111796829530196,0.6821037655568556
0.7039750632288484,0.6631209818819404,0.620631511165283,0.6901082331666843
0.7073083965621818,0.6700175336060783,0.639533775946627,0.700560312732688
0.7238413957267598,0.6700175336060783,0.6489842125157076,0.700560312732688
0.7294763163616804,0.6838106370543542,0.6520611355926307,0.7196678544835655
0.7350318719172361,0.6872589129164233,0.6642303594036455,0.7246678544835656
0.7487077282246714,0.6976037405026301,0.6795683547416408,0.7329137857674716
0.7514855060024491,0.701052016364699,0.6795683547416408,0.7466325390915861
0.7581521726691157,0.704500292226768,0.6856303524454297,0.7466325390915861
0.7637870933040364,0.7078901227352425,0.6947678815829588,0.7494896819487289
0.7774949931907394,0.7113383985973115,0.6977529562098244,0.7570529730879694
0.7854978771128734,0.7285213325540619,0.7098303315707819,0.7645846186575896
0.7965834678019249,0.7354178842781998,0.7252961457970312,0.7721795553664504
0.8047706023048489,0.7388661601402688,0.7283730688739544,0.7772112009360705
0.8100337601995857,0.752542372881356,0.7375572180581035,0.7822112009360704
0.8214080292054338,0.7732320280537698,0.7437110642119495,0.7850683437932134
0.8357002666483562,0.7732320280537698,0.7437110642119495,0.7850683437932134
0.8414145523626418,0.7766218585622443,0.7437110642119495,0.7905411658334219
0.8497511472745792,0.7834599649327878,0.7497730619157383,0.798429954260185
0.8524908733019764,0.7903565166569257,0.7684090393121508,0.8097010956281245
0.8524908733019764,0.8006428988895383,0.7714859623890739,0.8172643867673651
0.8553480161591193,0.8075394506136764,0.7782656234060232,0.8222960323369854
0.8553480161591193,0.824780829924021,0.7935103786507783,0.8355736091905117
0.8553480161591193,0.831677381648159,0.7996176047580045,0.8406052547601319
0.8553480161591193,0.8419637638807714,0.8056796024617933,0.8489352196574833
0.8613129284398211,0.8454120397428404,0.8177569778227506,0.8517923625146262
0.8702431306576944,0.8556984219754529,0.8177569778227506,0.8568556536538667
0.8842109268605304,0.8660432495616597,0.8297425047336506,0.8694505903627274
0.8869506528879276,0.8660432495616597,0.8387895770643052,0.8774550579725562
0.8898077957450704,0.8728813559322035,0.8421794075727798,0.8774550579725562
0.8898077957450704,0.8901227352425483,0.8455692380812543,0.8825183491117967
0.900334111534544,0.8969608416130919,0.8485995411115572,0.8900183491117968
0.900334111534544,0.9003506721215665,0.8608139933260095,0.8928754919689397
0.9030738375619414,0.9037989479836354,0.8729379887335871,0.9084116051483886
0.9030738375619414,0.9175336060783168,0.891665814580057,0.9084116051483886
0.9030738375619414,0.9278784336645238,0.8950556450885315,0.91927321561536
0.9057054165093097,0.9278784336645238,0.9071796404961091,0.9243048611849802
0.9057054165093097,0.9381648158971363,0.9136463940815066,0.935218859695777
0.9057054165093097,0.9416130917592052,0.9326418989560906,0.9560280821189234
0.9109685744040468,0.9483927527761544,0.9511846362592632,0.9589692585895117
0.9162317322987835,0.951782583284629,0.9665692516438785,0.9740641952983724
0.9162317322987835,0.9690239625949738,0.9756149323313501,0.9769213381555153
0.9162317322987835,0.9690239625949738,0.9786000069582158,0.9819846292947558
0.9188633112461518,0.9724722384570427,0.9786000069582158,0.9845162748643761
0.9188633112461518,0.9759205143191118,0.9939380022962112,0.9949683544303797
1.0,1.0,1.0,1.0
