hERG_KNeighborsClassifier,hERG_NNClassifier,hERG_RandomForestClassifier,hERG_SVC
0.1134254123291428,0.06666666666666667,0.0,0.0
0.1134254123291428,0.06666666666666667,0.0,0.0
0.1134254123291428,0.06680134680134679,0.0,0.0
0.1134254123291428,0.07353535353535354,0.0,0.0
0.1134254123291428,0.07953823953823955,0.0005772005772005808,0.0
0.1134254123291428,0.06799422799422797,0.01500721500721501,0.0
0.1134254123291428,0.057515632515632485,0.028379028379028365,0.0
0.1134254123291428,0.06372855539522206,0.025172358505691828,0.0
0.1134254123291428,0.06945464748495052,0.022058973574125087,0.0006734006734006773
0.1134254123291428,0.0695821854912764,0.020018365472910925,0.009090909090909087
0.1134254123291428,0.06911842366387819,0.019483546756274037,0.016601916601916594
0.1134254123291428,0.06333296333296332,0.0325008325008325,0.01595441595441595
0.1134254123291428,0.058499833499833474,0.0436152736152736,0.016724941724941732
0.1134254123291428,0.06065046065046065,0.040775520775520754,0.027894327894327903
0.1134254123291428,0.06275812823800439,0.037943313423189566,0.03803723509605863
0.1134254123291428,0.06460190136660723,0.035157456922162794,0.04187462863933451
0.1134254123291428,0.06654678883781048,0.03412887536726546,0.04553668782770949
0.1134254123291428,0.06902252660766592,0.04232598727954766,0.04827824165285466
0.1134254123291428,0.07030656050834955,0.048649111099703976,0.05078389469901847
0.1134254123291428,0.06616172122725064,0.0464351780557314,0.052214888640933974
0.1134254123291428,0.06302977069775487,0.04500099812352775,0.05376106253576607
0.1134254123291428,0.06394937517467161,0.0466858306383998,0.055767956242264514
0.1134254123291428,0.06721331343553566,0.048596119929453264,0.059225071225071216
0.1134254123291428,0.07878898056675834,0.05130575597242263,0.06782387982387982
0.1134254123291428,0.08850599379335009,0.054364366157469576,0.07451330278916482
0.1134254123291428,0.09233726965527726,0.05852806112576224,0.07515633791495857
0.1134254123291428,0.09514800863660704,0.0626263000790253,0.07488730931862186
0.1134254123291428,0.09505414265008254,0.0665382411433579,0.07202240705160615
0.1134254123291428,0.09486368268389138,0.06978133354707444,0.07028173387604988
0.1134254123291428,0.09442483819855732,0.07130452939492096,0.07143193550710368
0.1134254123291428,0.09662806427512308,0.07244445987761496,0.07314872689204238
0.1134254123291428,0.10499612166278831,0.0726901045082863,0.07618756103604585
0.1134254123291428,0.111649076736796,0.07290946290946286,0.07933277073627946
0.1134254123291428,0.11465743939428148,0.07307296307296302,0.08270402849350214
0.1134254123291428,0.11636083451872921,0.07345244015975719,0.08640711876270282
0.1134254123291428,0.11553105737316263,0.0742511665682397,0.09075435449633139
0.1134254123291428,0.11539363737038155,0.07484374294640883,0.09354392723933277
0.1134254123291428,0.11648707451033032,0.07506983038179858,0.09356432133233036
0.1134254123291428,0.1171081362977064,0.07628438285548236,0.09457872562447121
0.1134254123291428,0.11695848040456917,0.07911169407585636,0.09721493603100365
0.1134254123291428,0.11831982161951607,0.08326418012623263,0.10122628843117727
0.1134254123291428,0.12194765849658903,0.08940442842161231,0.10730035382181265
0.1134254123291428,0.12360791474945032,0.09283017568308964,0.1133795500932411
0.1134254123291428,0.12255103585459073,0.09250732627870198,0.11946583186671726
0.1134254123291428,0.12312930642342404,0.09156819650937295,0.12506434197610666
0.1134254123291428,0.12578867630968468,0.08984470991193677,0.13004205178574924
0.1134254123291428,0.12632729168676876,0.08830998865528397,0.13231818902061837
0.1134254123291428,0.12437632568351517,0.0869968614943334,0.13142291497205788
0.1193456675125559,0.1253892035072258,0.08703665176055411,0.13213348587667745
0.13167953247799985,0.12961291214348095,0.08854210257287702,0.13458372214724212
0.14038984915431305,0.13242122912804316,0.09044095791293068,0.13807827458931066
0.1454766175414956,0.13381415446091238,0.09273321778071511,0.1426171432028831
0.14933503142047191,0.13756776355984948,0.09621359828492378,0.14532167890640624
0.15205957959956554,0.14350046536592603,0.10079070553044715,0.1463329842314224
