hERG_KNeighborsClassifier,hERG_NNClassifier,hERG_RandomForestClassifier,hERG_SVC
0.4,0.3490953138011961,0.45714285714285713,0.2571428571428571
0.4,0.3490953138011961,0.45714285714285713,0.2571428571428571
0.3987878787878788,0.3490953138011961,0.45593073593073596,0.2571428571428571
0.3381818181818182,0.3490953138011961,0.3953246753246753,0.2571428571428571
0.27831649831649835,0.3490953138011961,0.33545935545935546,0.25512265512265514
0.2362289562289562,0.3490953138011961,0.29337181337181334,0.20461760461760461
0.20012987012987016,0.3490953138011961,0.25683982683982687,0.1606060606060606
0.2578499278499279,0.3490953138011961,0.3073448773448774,0.2183261183261184
0.3121067821067821,0.3490953138011961,0.3538095238095238,0.2708513708513708
0.32653679653679657,0.3490953138011961,0.3538095238095238,0.26363636363636356
0.3395238095238095,0.3490953138011961,0.3538095238095238,0.2571428571428571
0.3395238095238095,0.3490953138011961,0.3538095238095238,0.2571428571428571
0.3374301456119638,0.3490953138011961,0.35226682408500587,0.2576938213301849
0.3199829463465827,0.3490953138011961,0.33941099304735667,0.2622851895579168
0.30083081901263714,0.3490953138011961,0.3242380515107787,0.2639686912414184
0.271205562114653,0.3490953138011961,0.2948314311950675,0.24778958415322044
0.24659740259740257,0.3490953138011961,0.26939105339105335,0.23332178932178924
0.2483290043290043,0.3490953138011961,0.2647734487734487,0.22783838383838378
0.24974891774891775,0.3490953138011961,0.260987012987013,0.2233419913419913
0.24974891774891775,0.3490953138011961,0.260987012987013,0.2233419913419913
0.24942096287550833,0.3490953138011961,0.2608558310376492,0.22393231011412826
0.24778118850846118,0.3490953138011961,0.26019992129083036,0.22688390397481303
0.24985313451980118,0.3490953138011961,0.26021741221741224,0.23059708193041523
0.26508481641814974,0.3490953138011961,0.26262241462241465,0.23701042167708836
0.27366994621540075,0.3484870809348988,0.2626661419388691,0.24151725042634128
0.2612076610258428,0.34595277732532637,0.25523249814158905,0.23998679435043072
0.2519855699855699,0.3444206949583294,0.24973160173160172,0.23885425685425682
0.2519855699855699,0.3457410884355856,0.24973160173160172,0.23885425685425682
0.2513236213236213,0.3455328415480218,0.24781712781712778,0.2382315082315082
0.24895951895951893,0.34139380515092094,0.24097972097972095,0.236007406007406
0.24730464730464727,0.337902302608185,0.23619353619353617,0.2344505344505344
0.24730464730464727,0.3359217123923006,0.23619353619353617,0.2344505344505344
0.24517075426166332,0.3334323583964904,0.23475928021382558,0.23403075221257036
0.23850233850233846,0.3298618813683376,0.23027723027723024,0.23271893271893268
0.23410118410118405,0.32677606580045604,0.22731907731907727,0.23185313185313178
0.23410118410118405,0.32463106365545386,0.22731907731907727,0.23185313185313178
0.23359613359613354,0.32165957268396295,0.22656150156150154,0.2308430308430308
0.23219321552654879,0.3172187682431585,0.22445712445712443,0.22803719470386136
0.2306247484818913,0.31471471519365085,0.2216704091704091,0.2245615174186602
0.2287861752147466,0.3153706249404697,0.2177704052704052,0.2199929414215128
0.2296555022296262,0.31324928942145575,0.2160156218444628,0.2171486744263024
0.23458667966754215,0.30696208600369285,0.21747866912961253,0.21689087093399756
0.23611173397377755,0.3033896762773768,0.21669553492329768,0.21585132583662353
0.23293309443150165,0.3035662673630588,0.2128105310382938,0.2137322328084396
0.22944105835734177,0.3036651583710407,0.21092819768537222,0.21221401416264266
0.22555015396987516,0.3036651583710407,0.211594717736919,0.21146054473079276
0.22374851552415326,0.30231345956479644,0.21238717734315773,0.21148621001599727
0.22439949361874034,0.299374983899048,0.21332747903533913,0.21242651170817864
0.22552477461713213,0.2986160465633082,0.2138820002810406,0.21370224097731944
0.22716388376131227,0.30021827575174426,0.21401859270972232,0.21534135012149958
0.22798343833340234,0.29815204830048936,0.21408688892406316,0.21616090469358964
0.22798343833340234,0.29241736420954334,0.21408688892406316,0.21616090469358964
0.2282889508536136,0.2896647158458894,0.21194864197906024,0.21557237842870913
0.22887647493094293,0.2896647158458894,0.2078366286232855,0.21444059715009284
0.22914673600651442,0.289741003194904,0.2059451024796291,0.2139199777619293
0.22914673600651442,0.2898822760634496,0.2059451024796291,0.2139199777619293
0.22775349323396127,0.28869259709713657,0.20488623797248873,0.213334815797457
0.225265559711545,0.2864571702605775,0.20299540849545233,0.21228988371804217
0.2249058423524326,0.28551829098922266,0.20310060443549408,0.21275035656508487
0.22608724704260924,0.28551829098922266,0.20465119809135088,0.21430095022094173
