Ames,BBBP,Cancer,CYP1A2,hERG,HIV,Liver
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059368817443750554,0.04080808080808078,0.019780164362740105,0.07203362063867425,0.04285714285714284,0.22627899315762576,0.09902318564547477
0.11527484476754787,0.12473515644247349,0.036853129447404494,0.11299800795286101,0.06577380952380948,0.25915282415716223,0.11128162825041214
0.1456126708751641,0.14915205267755155,0.04616770376686601,0.1699416172740033,0.09871031746031746,0.2621389963749828,0.11402135427780942
0.16198857043733728,0.1796323919162057,0.058793255322535834,0.2080069558532646,0.14570105820105822,0.2651251685928032,0.14243378743288965
0.19642434097682201,0.2373092591348323,0.07902883138514685,0.23599906370758922,0.1577380952380952,0.2681113408106237,0.1745941342001453
0.22406386405591067,0.27023068825729585,0.09415073583720357,0.27528190554538545,0.1577380952380952,0.2710975130284442,0.18951042034930815
0.24483379673224084,0.2812802078434008,0.11189047192465769,0.306155477507197,0.1931397306397306,0.2740836852462647,0.2096542366788793
0.2709103438027117,0.31860288024367844,0.1244657934701181,0.34196647095779803,0.23085016835016833,0.2770698574640852,0.21976415434872848
0.2904005364916166,0.3407471611906202,0.14117794540297401,0.3687986725807912,0.27938311688311684,0.2800560296819056,0.24179871026595703
0.30817508686722417,0.35019405685333255,0.15449285785903283,0.3998264721871322,0.29371693121693127,0.2830422018997262,0.2763681557278279
0.3263664617142728,0.3604799348498536,0.16715649230393448,0.4225129865455416,0.31408730158730164,0.2860283741175466,0.2889502213477663
0.3495003219548389,0.38730845908802364,0.18318186611305526,0.45231260994668343,0.32727272727272727,0.2890145463353671,0.2975477562898914
0.36431920229221887,0.40613064861680925,0.19857250963835146,0.46996258617141456,0.3291666666666666,0.2920007185531876,0.30523239957148085
0.3847557778405355,0.4296248684594087,0.2137576049078475,0.4897076726569362,0.3411435786435787,0.29498689077100804,0.3157579738809813
0.39598585659045804,0.4511010240617218,0.22804952695278588,0.505039843922628,0.3553571428571428,0.29797306298882853,0.3295297061106104
0.4119830941221843,0.4636498756545189,0.23835068853207483,0.5197793007364352,0.42202380952380947,0.300959235206649,0.3354250566750786
0.4314250024377845,0.4756396378036314,0.2530879791628898,0.5351173139714384,0.43035714285714277,0.3039454074244695,0.34408486447171505
0.44351943585107867,0.48691910021524015,0.26192050206995743,0.5528193675799999,0.44399350649350644,0.30693157964229,0.3568095480295594
0.4567593123950129,0.49819856262684903,0.2786995046846816,0.5669280947036095,0.4840818903318903,0.30991775186011045,0.363035610605111
0.46843597679593846,0.5094780250384578,0.2922235338431799,0.5799471596190273,0.4866071428571428,0.31290392407793094,0.37566421220638113
0.48347158033934096,0.5160824092237517,0.302333836105961,0.5938699749287368,0.4978264790764791,0.3158900962957515,0.38860862336261515
0.5053453754509476,0.5222864809003702,0.31807898525343087,0.6027234050393432,0.5304563492063492,0.3188762685135719,0.40750949391614366
0.5261574060122556,0.5284905525769888,0.33446468511258753,0.6202986544702456,0.5442821067821069,0.3218624407313924,0.41795582762638855
0.5405138785761991,0.5346946242536074,0.3457093668703493,0.6365759857984784,0.5588023088023089,0.32484861294921286,0.4361618891375431
0.5551850488302591,0.540898695930226,0.35795473609111517,0.6495272724625283,0.5693241943241943,0.32783478516703335,0.4537309364936263
