Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.0,0.0,0.0,0.0
0.01109881037398705,0.00933917587642653,0.011981283641261466,0.012025987343881647
0.0221976207479741,0.01709119552899267,0.023962567282522933,0.024051974687763295
0.03329643112196115,0.024843215181558805,0.0359438509237844,0.03607796203164494
0.0443952414959482,0.03259523483412494,0.047925134565045865,0.04810394937552659
0.05549405186993526,0.04034725448669108,0.059906418206307335,0.060129936719408236
0.0665928622439223,0.048099274139257214,0.0718877018475688,0.07215592406328988
0.07769167261790935,0.05585129379182337,0.08386898548883029,0.08418191140717154
0.0887904829918964,0.06360331344438949,0.09585026913009173,0.09620789875105318
0.09988929336588345,0.07135533309695563,0.10783155277135321,0.10823388609493481
0.11098810373987052,0.07947942501136565,0.11981283641261467,0.12025987343881647
0.12208691411385755,0.08802818760802351,0.13179412005387617,0.1322858607826981
0.1331857244878446,0.09663676876408625,0.1437754036951376,0.14431184812657977
0.14428453486183165,0.10522480105798424,0.15575668733639908,0.15633783547046143
0.1553833452358187,0.11490171446810751,0.16773797097766058,0.1683638228143431
0.16648215560980575,0.12457862787823078,0.179719254618922,0.1803898101582247
0.1775809659837928,0.13425554128835407,0.19170053826018346,0.19241579750210636
0.18867977635777988,0.14393245469847732,0.20368182190144496,0.204441784845988
0.1997785867317669,0.1536093681086006,0.21566310554270643,0.21646777218986962
0.21087739710575396,0.16328628151872387,0.22764438918396784,0.22849375953375128
0.22197620747974103,0.17279413993013598,0.23962567282522934,0.24051974687763295
0.23307501785372803,0.18153766028481222,0.2516069564664908,0.25254573422151455
0.2441738282277151,0.18956158620817276,0.26358824010775234,0.2645717215653962
0.2552726386017022,0.19725007984483658,0.2755695237490138,0.2765977089092779
0.2663714489756892,0.20408903463470854,0.2875508073902752,0.28862369625315953
0.27747025934967623,0.21099875181624123,0.2995320910315367,0.3006636734803121
0.2882083869483675,0.217908468997774,0.31172889934502973,0.31285455281915114
0.29866758878232036,0.22481818617930674,0.32348386533392837,0.3249451787613314
0.3094308088292582,0.23172790336083948,0.335421300112481,0.33666804726507926
0.3204218049742872,0.2386376205423722,0.3473109571564593,0.34722157669206927
0.33195041057418956,0.24554733772390494,0.3585451322098523,0.3574365245057076
0.3434807178479718,0.2524935476700453,0.36995285233741815,0.3676514723193459
0.3550739870553093,0.26022299614673056,0.38190434499953596,0.3776520919217444
0.3667862452508187,0.27020251209602436,0.3938426897852768,0.3869342098193148
0.3775030682833365,0.2802704307415228,0.40386170594838156,0.3960508316786663
0.3885598126776334,0.2903383493870213,0.4143588561120959,0.40594827614079776
0.3997697581685275,0.3002777643850975,0.42512245132897847,0.41584572060292907
0.4109502622351058,0.3100960527969926,0.4354795231529359,0.4257431650650605
0.42148894325159897,0.31991434120888756,0.44539875099961046,0.4360091992707817
0.43249305844410485,0.3297326296207826,0.4556148860917008,0.44684315118389284
0.44402623791769386,0.3386387204979001,0.466873001037559,0.45806678559827213
0.4555840858220178,0.3470456950873072,0.4791406730259566,0.46911021260078256
0.4671414974856333,0.3559548246356325,0.491408345014354,0.4801536396032929
0.47869890914924884,0.36538666519382595,0.5036760170027514,0.49119706660580337
0.49100190017629286,0.37481850575201936,0.5157755659024159,0.5017794652652906
0.5037746821754766,0.3842503463102129,0.5277880885474119,0.5123740755691013
0.5151583948715884,0.3936821868684063,0.5382138348528607,0.5240257543137886
0.5264509320837446,0.4032937370158175,0.5479596348708485,0.535677433058476
0.5377434692959008,0.4126186766085739,0.5577054348888362,0.5473291118031633
0.5490360065080571,0.42199548905020573,0.5674512349068238,0.5589807905478507
