Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.0,0.0,0.0,0.0
0.01703623642278122,0.019558873357667022,0.01937290560062426,0.0177605844197656
0.04218523615941306,0.0367817643079031,0.04006713495159966,0.033176237176025
0.05723740114317244,0.05101434338578751,0.057053621107505004,0.051946234905916974
0.07163221726929038,0.06823704337898198,0.06846230680539864,0.06702589216724024
0.08718829697000959,0.086173299554978,0.09742667858166722,0.08619514083539973
0.10574285140715518,0.10659540586064305,0.11366149031084546,0.10378980717386987
0.12155025401912549,0.12692785549770402,0.1241144090359085,0.11928731646127277
0.13874812076418158,0.14204270749779585,0.13778734926217498,0.13613086408984765
0.14964761611071997,0.15218224640737205,0.15397188692061134,0.152441294423156
0.1599654533472964,0.16550836634119576,0.16661020131158838,0.16200062715430294
0.17215826343205282,0.18370551768230609,0.18425182439468069,0.17346334978751
0.184104712391357,0.20477351007648448,0.199486676285198,0.1953013660810379
0.20505981512423457,0.223633452265975,0.21154115271907986,0.21306076883729727
0.21836213890983705,0.23223917285057807,0.2205033056033315,0.2229296785168934
0.2342317134778027,0.2415633358467117,0.22937452526044924,0.2341810279334986
0.24930370919713404,0.25480455418813497,0.23657074580501752,0.24128308308759658
0.2672852090854002,0.2609319261049806,0.24307686717126825,0.25439770826680697
0.2798827957563403,0.2719315604054068,0.259190259006265,0.26816753824359996
0.29516148154930477,0.2861246660206268,0.2777239750859675,0.2820655864106274
0.3135069922793956,0.3032266462111915,0.29225156979941924,0.2987174230462944
0.32784547311733525,0.31430254314189077,0.29950335625815644,0.3099918439552049
0.34560081709390955,0.32837019188532957,0.3083162656531516,0.3196410108321276
0.3572900832395739,0.34490892121291317,0.321338078960683,0.3331615264406808
0.3708060959828473,0.354243485221129,0.3334830835598644,0.34930219782431005
0.39102298244784445,0.36521600470664783,0.3460786400666386,0.359129135144689
0.39910579023166115,0.3777780451351111,0.3534379534070962,0.3688591672284445
0.4122539209666293,0.38485977965671525,0.362310411193361,0.38110195819814524
0.425307651845778,0.39419220845058833,0.3704128258477796,0.3937802111627552
0.43777432633475055,0.4034642306051074,0.38064186536511146,0.40278336639937873
0.4471683140910205,0.41207574165648814,0.39115012562051216,0.41007180284358125
0.45432262445711835,0.42234368403795186,0.40237682928763885,0.4156414892877839
0.4665786998039848,0.43622056503447426,0.41199967966565565,0.43359267654442907
0.48286238612137644,0.4479957796761117,0.4176423209918558,0.4450383452374382
0.4924075305617922,0.4581013134802343,0.4280113295693414,0.4537183410684554
0.5020245534060755,0.46666016599471344,0.4296440914360214,0.45776421872802986
0.5137367432964353,0.47453509889840273,0.4409456990198571,0.46344340154170227
0.5266742780828558,0.4854988348908952,0.4569772350957675,0.4764833147880948
0.5363239388932487,0.49563310102898067,0.46509554219701094,0.49042755686111406
0.5501554178854599,0.5150543498241511,0.48018333060206386,0.5023661005851687
0.5612999688613713,0.5261310198403738,0.49228909421851175,0.5151261365734443
0.5682670034360059,0.5355938561679519,0.5036110535502034,0.520917855639855
0.5785347475385232,0.5441276826557239,0.5117695710401764,0.5322065977766083
0.5871506049300004,0.5567212064325364,0.5230427906847754,0.5416372035143638
0.5991448727603863,0.5661419163878204,0.5287052906518492,0.554467484932199
0.6138038343841455,0.5707974941381025,0.5343084666114846,0.5624542066892297
0.6166893293809893,0.5818816568665413,0.5489776085831425,0.5712885207930068
0.6253467576090749,0.598408223132088,0.5645009999801512,0.5880675842945976
0.6361241969604964,0.6046643850635828,0.5701380807397733,0.5958988061153623
0.6487353895671065,0.6154994755723251,0.576723384754336,0.6030529446027935
0.6563275199717996,0.6240713355823736,0.5840455283085199,0.6071425360096298
0.6665175941714041,0.6342186092160286,0.5934167560767482,0.6158963768780134
0.6740176473455858,0.638144630261691,0.6001933892876647,0.6247223213957189
0.6830297590257957,0.6444089134600262,0.606566071457761,0.6314078267148678
0.6872372368374611,0.6506451776054052,0.6153759402503003,0.6347245377077757
0.6927877653974324,0.662239461390779,0.6233524757095064,0.6468590139715129
0.7057762623195758,0.6754117652832463,0.6344761556103469,0.6590102294073934
0.7139822477259414,0.6854466359668318,0.6410006731044928,0.6692375258220682
0.7241291678393312,0.692480840192126,0.6490923228691374,0.6806983167280352
0.7337271271382995,0.6987282186305943,0.6555177990740978,0.692202580120687
