Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.0,0.0,0.0,0.0
0.025762286493818908,0.04337145661391806,0.0516656399880379,0.02993269466422766
0.051524572987637816,0.06977584051723022,0.0912664429718623,0.07465770626937471
0.07728685948145674,0.09699964358212301,0.12766964007285103,0.1134055729098908
0.10304914597527563,0.11960006275387866,0.15731259765850286,0.13883170232970246
0.12881143246909457,0.16609884964187321,0.1858486999846683,0.16692616409372169
0.15457371896291347,0.19326425929683633,0.2103888146656292,0.1878511275636451
0.1803360054567324,0.21285824238719603,0.24528884884150792,0.22067736648085287
0.20609829195055127,0.23755413056749308,0.2713841656802397,0.24573989629450033
0.2318605784443702,0.26414612891202693,0.29123396024525305,0.2693252541223322
0.25762286493818914,0.2844677291219253,0.3146934928069287,0.29189622702952916
0.28338515143200804,0.3091741539132053,0.3402641249594915,0.3249763599540459
0.30914743792582694,0.33019387719345467,0.3630181323360264,0.3485752267315569
0.33490972441964584,0.3536061131866933,0.3886643702228406,0.37041585130858096
0.3606720109134648,0.3818272712966585,0.40740616319154477,0.38554709808903553
0.3864342974072836,0.39960483428577664,0.42422049853317406,0.4088066373063838
0.41219658390110253,0.42141296976920606,0.44132120062235697,0.4193257801730538
0.43750951850400516,0.4444541436387417,0.452221907690184,0.44013764398431227
0.4599202480370045,0.4525212761852531,0.4669087436117267,0.45149805817061484
0.4823309775700039,0.47090977618184765,0.4806236205927547,0.46603847874180165
0.5040832476009559,0.48038533441148507,0.4914752509611223,0.48291735923851836
0.5204394150683497,0.49190001395385535,0.5089321516101941,0.491811018105672
0.5327215142409203,0.5097794538726225,0.5227624508315974,0.5078965662726994
0.5431719834667298,0.5190064387451353,0.5413120772690254,0.5192781824384969
0.5536224526925391,0.5374512371697637,0.5518562497451838,0.5326861617943118
0.5640729219183485,0.5530269534902672,0.5641171861062734,0.5496895477376451
0.5745233911441578,0.5701009625195652,0.5747345394487938,0.5651033422741423
0.5849738603699673,0.5902325745277188,0.5828434238803786,0.5747590205173744
0.5954243295957767,0.6023874613819479,0.5924827520756148,0.5836805208550981
0.6058747988215861,0.6156344778673161,0.6027961819755993,0.5983550377508124
