Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
1.0,1.0,1.0,1.0
0.8325119325119339,0.8761682761682756,0.8324897324897338,0.8913974913974908
0.8456934012489568,0.8304699415810525,0.835819735819735,0.8609111053555496
0.8406060606060605,0.8556759906759908,0.8579487179487183,0.8759751359751359
0.8207136678834788,0.866835994194485,0.851004969872894,0.8570941636979372
0.8021638294365572,0.8721701867156415,0.8496258623531346,0.8557090720727081
0.8072428274959922,0.8807972618099201,0.8402201174353074,0.8556686632636001
0.8152217503549904,0.8869844118792225,0.8522029162982878,0.8565257089801271
0.8211974189332683,0.8839708858576785,0.8516344033325167,0.8623993756069226
0.8303077779648069,0.8861053204024291,0.8592080900156672,0.8575170592119743
0.8267917434815422,0.882200445351035,0.8646845508053002,0.8617925729653694
0.8290804597701149,0.8816475095785441,0.8664346530438485,0.859514687100894
0.8275392805748366,0.8815706854890923,0.8678582161207331,0.8579747324083373
0.829100916283579,0.8854766446716911,0.8642228963178397,0.8576100878061661
0.8250031496538981,0.8836994562760779,0.8630533241723549,0.857634195135977
0.8255101390772828,0.8852440727844512,0.8597634551949271,0.8546535964164022
0.8273583499175917,0.8846731818295799,0.8585953418180905,0.8525843859493148
0.8299257792531336,0.8856188405515759,0.8585756265408733,0.8531993542083229
0.8292289988492522,0.8850272733774128,0.8592095596601068,0.8548233894404245
0.828606287777372,0.8818160074642002,0.8568948602490771,0.8520845077278812
0.831959396409055,0.880546514212932,0.8539218857582082,0.852634497584271
0.8311856289237605,0.8826333522580437,0.8535228176803782,0.8529034498175921
0.8333036365323683,0.8837203197709103,0.8523695130520093,0.8553627914992907
0.8294787977694016,0.883730558486312,0.8463438617592445,0.8537841642883934
0.8296725543560987,0.8849884011909328,0.8471987506164721,0.8526522001205544
0.8289176890110983,0.8846336259024377,0.8475074527617339,0.8499382961500241
0.8296857723363871,0.8848910119528013,0.8454915639563476,0.8509452363493624
0.8308701299746332,0.8850777727194291,0.8467065517589765,0.8513134323214494
0.828330112906267,0.885350488612478,0.8478335130610176,0.8532634744905139
0.8299346823278059,0.8834581957597993,0.846783843436356,0.8556464453525097
0.831596541135833,0.8811847836457487,0.8452960498774289,0.8554366514207162
0.8311383819405211,0.8813588381770201,0.8468502897647282,0.8551917133467934
