Ames_KNeighborsClassifier,Ames_NNClassifier,Ames_RandomForestClassifier,Ames_SVC
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
0.1185606713645841,0.10058942992839412,0.10749516595412542,0.10748181221191389
