Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.0,0.0,0.0,0.0
0.010429534769900644,0.011080150387370348,0.01115339344575328,0.010677685300664888
0.020859069539801288,0.020992189369975378,0.02230678689150656,0.021355370601329776
0.031288604309701935,0.030904228352580408,0.03346018033725984,0.032033055901994664
0.041718139079602576,0.04081626733518544,0.04461357378301312,0.04271074120265955
0.05214767384950323,0.050728306317790475,0.05576696722876641,0.05338842650332445
0.06257720861940387,0.060640345300395505,0.06692036067451967,0.06406611180398933
0.07300674338930452,0.07055238428300054,0.07807375412027295,0.07474379710465422
0.08343627815920515,0.08046442326560557,0.08922714756602625,0.0854214824053191
0.09386581292910581,0.09037646224821058,0.10038054101177951,0.096099167705984
0.10429534769900646,0.10020517495759318,0.11153393445753282,0.1067768530066489
0.11472488246890711,0.10978904088115804,0.12268732790328607,0.11745453830731378
0.12515441723880774,0.11928225635983336,0.13384072134903935,0.12813222360797866
0.1355839520087084,0.12872747737658152,0.14499411479479263,0.13880990890864356
0.14601348677860904,0.13811956573584133,0.1561475082405459,0.14948759420930843
0.1564430215485097,0.14750303416928512,0.16730090168629919,0.16016527950997334
0.1668725563184103,0.156886502602729,0.1784542951320525,0.1708429648106382
0.17730209108831102,0.16626997103617283,0.18960768857780577,0.1815206501113031
0.18773162585821163,0.17565343946961665,0.20076108202355902,0.192198335411968
0.19816116062811223,0.18503690790306054,0.21191447546931236,0.20287602071263286
0.20859069539801292,0.19388060566028145,0.22306786891506564,0.2135537060132978
0.21902023016791355,0.2023915502731694,0.23422126236081886,0.22423139131396264
0.22944976493781422,0.21172880308078668,0.24537465580657214,0.23490907661462757
0.23987929970771482,0.2210650088830466,0.2565280492523254,0.24558676191529244
0.25032625444308787,0.23083861454206245,0.2673299330090296,0.2558201049302348
0.26080161470774477,0.24088649689798808,0.2772156028836704,0.2658350423421214
0.2709120299335436,0.25093437925391365,0.287236089393208,0.27562219097199503
0.2805081342664178,0.2609822616098393,0.29728515452387244,0.2853017196622794
0.29049867156932274,0.2710301439657649,0.30733421965453694,0.2949803379235557
0.30049795682683245,0.28107802632169043,0.31738328478520134,0.305227994466413
0.31026900521359674,0.291125908677616,0.3267587019964898,0.31514695200922793
0.3199261024044209,0.30111921994298135,0.33603514842488713,0.32605578934589646
0.3298293641291209,0.3103047367273016,0.345714321872352,0.337490968376794
0.3402205959237037,0.3190744985557929,0.35557712531761326,0.34896908121806713
0.3508082730688798,0.32773255698207177,0.3654399287628746,0.36077895532133414
0.3613809067178878,0.33644304034262484,0.3753891252032562,0.37243002746118836
0.37205962441625945,0.3455686435909005,0.38538247272754,0.3831704933877235
0.38278073276737656,0.3546942468391762,0.3944913299172197,0.3937177247248164
0.3927041905496226,0.3638198500874519,0.4036228367393376,0.40406215885911206
0.4026542694096443,0.3729454533357276,0.4127543435614555,0.41393806152487633
