Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3321335917624064,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3370507458380746,0.348329065504576,0.3495323730777269
0.33923930132519764,0.3465068113682056,0.348329065504576,0.3495323730777269
0.34198478555831036,0.3591685599663463,0.348329065504576,0.3495323730777269
0.34706901561963016,0.3745610756224209,0.348329065504576,0.3495323730777269
0.35469905875054203,0.38133378251109384,0.348329065504576,0.3495323730777269
0.36432938357899053,0.38133378251109384,0.348329065504576,0.3495323730777269
0.3725921827073063,0.38133378251109384,0.348329065504576,0.35245287255360236
0.3798647046044916,0.38133378251109384,0.348329065504576,0.3574882164775255
0.3827737133633657,0.38133378251109384,0.348329065504576,0.3673902372830913
0.3827737133633657,0.38133378251109384,0.348329065504576,0.38053670934308564
0.3827737133633657,0.38133378251109384,0.3580380283277646,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37369764578452047,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
0.3827737133633657,0.38133378251109384,0.37933510806895243,0.3855323687258834
