Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.0,0.0,0.0,0.0
0.012339921939693946,0.010949561455185922,0.012991202293161383,0.01259476288216486
0.024679843879387892,0.02753463158141146,0.021970523089242366,0.02518952576432972
0.037019765819081826,0.04031058902108592,0.03642173151687108,0.03819271529831622
0.049359687758775785,0.0496222127706897,0.04808616643965341,0.051629609733377047
0.06169960969846973,0.06437484542837946,0.06374280067895033,0.06528882424708984
0.07403953163816365,0.07662030223129583,0.07906223024702654,0.07891204134437048
0.08637945357785762,0.09190838402497026,0.09573619863848504,0.09731391896467553
0.09871937551755157,0.10448500199191976,0.11126647173128275,0.11148785429572383
0.11105929745724549,0.11492780641408651,0.12714079031502118,0.12465357750242725
0.12339921939693946,0.128375109432584,0.14108469233213672,0.13741019872966254
0.1357391413366334,0.13885355011374242,0.15780331859640603,0.14882934894176977
0.1480790632763273,0.14935755793011657,0.17170449618219644,0.16005073896299876
0.1604189852160213,0.161848972777945,0.18714114546835936,0.17170445940912116
0.17275890715571524,0.1731620976825674,0.1977889291823892,0.1898462907622205
0.18509882909540917,0.1869974368101574,0.2114529187657356,0.20250150343118006
0.19743875103510314,0.20268959248252477,0.22516954913635584,0.2147150443238845
0.20977867297479708,0.21268299486363124,0.23722961834279496,0.2244591602468355
0.22211859491449099,0.2264859781774307,0.2473213843205015,0.23747791317783315
0.23445851685418492,0.23933993696828626,0.25887302339612567,0.24645674269760898
0.24679843879387892,0.25440783388015964,0.27245979501966244,0.25586870557756913
0.2591383607335728,0.2702432071554085,0.29170164958403694,0.26951677669564833
0.2714782826732668,0.2780155475981856,0.3066623161500989,0.28046214569515543
0.28381820461296076,0.28929057758739607,0.3194068050674354,0.2953884865154513
0.2961581265526546,0.30028597191133644,0.3345910218220364,0.3066342941317416
0.30849804849234863,0.31540477129041633,0.3449159299565772,0.32149847162044026
0.3208379704320426,0.32594578870745994,0.3607515883251379,0.3330334494861496
0.33317789237173645,0.335084824721397,0.3740565503465055,0.34699741683179763
0.34551781431143047,0.34610985326200494,0.38188216053643026,0.35595075750745164
0.3578577362511244,0.36034839307851263,0.39513930734907804,0.3671494754155856
0.37019765819081835,0.37005739364525636,0.40523282495835106,0.3773446993245416
0.3825375801305123,0.38250492152938836,0.41380655998465354,0.38545018228478345
0.3948775020702063,0.3966677643717933,0.4230744249054948,0.3926416670993169
0.40721742400990024,0.4084759121953791,0.4332415686915979,0.4049215933006412
0.41955734594959415,0.41807905659542755,0.44483697684393597,0.4140119303012121
