Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.8,0.8,0.8,0.6
0.6691077441077447,0.7083754208754213,0.6560185185185192,0.6952861952861957
0.6626458129683941,0.6981101335940042,0.6729662213533192,0.6812490496361454
0.6692138779095302,0.6915502854633289,0.6653930610452349,0.6566739862392035
0.6659460816520573,0.6561372583583055,0.6626764738874734,0.6599607924832676
0.6796778447496152,0.6458757085551341,0.65754537859801,0.652515931702534
0.6801162605510431,0.6408815821859299,0.6468393924915663,0.6452409908931648
0.6708077661348685,0.639233980511239,0.6393275083825449,0.6336291261524906
0.6582931810440805,0.635446965994747,0.6343301063413018,0.6288673756086789
0.6523123972187761,0.6310464210495945,0.6266870546146965,0.6261561986093881
0.6496032738808797,0.6364322620772569,0.6223255951326127,0.6246620835114128
0.6418748630287092,0.6380451457374534,0.6107001972386588,0.6302487398641247
0.6359946579119781,0.6337849269602656,0.6179973289559889,0.6288355760023612
0.6382279728404291,0.6293678370425744,0.6231379835613123,0.6184957026741704
0.6428764936915339,0.6250338639601841,0.6157864232413244,0.6150402086502934
0.641507039255283,0.6169080207811934,0.6153510422240249,0.6195236204843193
0.6348904231339829,0.6179822311438237,0.6100651547255763,0.6239605151548944
0.6338331938331938,0.6153702153702155,0.6168931968931972,0.6215557415557414
0.6348745957599713,0.6140021559468201,0.6167107438016529,0.6152576356449874
0.6334278679675054,0.6120008953140841,0.6178961794745655,0.6097256245354361
0.6313870949936524,0.6137318540597227,0.6151323802689921,0.611116262810252
0.6337231372176516,0.6150403436466012,0.615568994642542,0.6093413967855252
0.6350058091156014,0.6163139983985683,0.6148613269904072,0.6062752186268507
0.6341164166921743,0.6155020321055674,0.6136465666768698,0.6089480665238242
0.6332562384896232,0.6158189823839628,0.614167770585849,0.6076452685844347
0.633648364221273,0.6191698401040465,0.6136010771391411,0.6120317220846249
0.6313792712385171,0.6206229350451722,0.6145869540563413,0.6140839556406054
0.6285336023200101,0.6193306035744739,0.617393130154361,0.6130779455857619
0.6251275801828053,0.6205510654108786,0.6181215351563694,0.6141062719652355
0.627736817465937,0.6196144020071785,0.618717537566296,0.6175875958043001
0.623976240989684,0.6198021831466474,0.6177805684784021,0.6190883634414759
0.6245024349647934,0.6165209456322048,0.6194059807490854,0.6197938254407275
