HIV_KNeighborsClassifier,HIV_NNClassifier,HIV_RandomForestClassifier,HIV_SVC
0.0,0.0,0.0,0.0
0.006590458077554639,0.0065090132967555794,0.0069688228120238,0.0071410966580396805
0.00740678460816688,0.00995205403655242,0.008775806006672202,0.01089283604084702
0.01413961941573684,0.014180069266062117,0.0131322363057591,0.0172123455615101
0.021824039875725582,0.018496268467950237,0.018470109603349983,0.02281215171318136
0.03028373263109994,0.024401394144453758,0.02463647668915228,0.03090156510901148
0.04021940039186106,0.03107805615975966,0.02986166144610704,0.0380942287039822
0.0452115644621144,0.037890816452347945,0.03766590556178216,0.04168231439733106
0.0485391526534226,0.04192430666148646,0.04026778290303814,0.044381840298010525
0.0560563911738841,0.049581924479882584,0.04815510330506756,0.05169593152352614
0.06695707324326619,0.05636020861847736,0.05434799580939108,0.05899249186283432
0.07379324435492196,0.06570399302904606,0.06401934817983966,0.06994923594884395
0.08369143525633585,0.0738749550329639,0.07440403956232793,0.07984961545268414
0.08715340989983031,0.0796985934199158,0.07789068160829198,0.08354372305821614
0.09637852367026747,0.0881388262656728,0.0857709277872388,0.09184518027841254
0.10176177964680796,0.09514636574783401,0.09213972072808416,0.0976004501113523
0.1103101232471357,0.10289071124560238,0.0991154710555479,0.1048662633938531
0.11955791275453428,0.11141594818181055,0.10608057296763704,0.11396675070280879
0.1303712007818933,0.11905661104839668,0.11577474332062124,0.1231628325560189
0.13611497307769727,0.12753831568543259,0.12290125657417827,0.13058497162591348
0.14579920596530593,0.1354987773303155,0.13190565974157703,0.13996022507883685
0.15083466940658977,0.14208871166624923,0.1388303677403161,0.14720531771686385
0.1607693488344773,0.1445052417604039,0.14055118781284956,0.15081808562667573
0.17013858467417023,0.15223206605598877,0.14665048885913787,0.1599967358293283
0.1808405461196144,0.16134423566063902,0.15623259127171094,0.16901375827471818
0.1867469346461926,0.16983907949412683,0.1650646681948799,0.17827374817309086
0.1951885173733585,0.1749548486751858,0.17027213031337746,0.18742050044910863
0.20355069633633027,0.18576108367863983,0.18071247201213742,0.19562008685716342
0.21198759769148987,0.19339736453949433,0.1894736422161131,0.20295269622314788
0.22274133732210372,0.2016419150263326,0.19821598182487513,0.2110389328169548
0.23269538358112998,0.2130687253059338,0.2077242239261879,0.22102577741457488
0.23932233018515828,0.2196720977927779,0.21380147429780832,0.22920569481233338
0.2459391570388072,0.22711823563899286,0.22176404291919077,0.23734956318341563
0.2501024385918663,0.23055192127915233,0.22783221055941077,0.24370213445678407
0.25873387899552086,0.24255931128408426,0.2385802517818786,0.2548760129094859
0.26362940194299184,0.24770195676696413,0.24305232421366868,0.2594112644707979
0.2677530771641533,0.2517848175740127,0.2474499157339734,0.2639248210896177
0.27601180415978593,0.25922541607594846,0.25443770238490443,0.27038023747314593
0.28444413980619254,0.26614477158573124,0.2606755967901251,0.27861374774003134
0.2894921592340583,0.2705661097118077,0.2643191754337037,0.28139461333643084
0.29358060273167624,0.27980067214691495,0.27036282616372026,0.2868410809746793
0.30194278169464805,0.2857428876089657,0.27564119500141115,0.2960619572362455
0.30771516790235004,0.29360581018183285,0.2835581276577224,0.30515425453701117
0.3188069644511511,0.303644025647384,0.2896390854653285,0.3143946876169806
0.3248587318499153,0.30543417382519744,0.2923117362820841,0.31984520711962067
0.333166312258205,0.31573376132595654,0.3011552154645463,0.3305848130552568
0.34304513632848005,0.32310631068925116,0.3072512964313804,0.3372954425480307
0.35456342430453647,0.330801584543568,0.31609044757763194,0.3501363024295805
0.3670835125515991,0.3374662647009697,0.32220487178314816,0.35828432190070425
0.3730738705511244,0.3434765293016615,0.33009975376479156,0.36469549924936623
0.381481400988019,0.34858324233754173,0.33444079441726327,0.3709913008515846
0.38656347270615604,0.35460810242769164,0.3442361043439476,0.3775322080308745
0.3941604991241217,0.360430583476096,0.3477450770159159,0.38291476762396043
0.3966855735743299,0.36704473569703994,0.3548188935452682,0.3893145781624092
0.40695179651175933,0.37732972770834106,0.3645768963943631,0.39941571201656173
0.4173373363089327,0.3891040466143484,0.3751102089509333,0.4076450711834056
0.4263860210590834,0.3984133548709236,0.3857492690687506,0.41860788010975947
