Ames,BBBP,Cancer,CYP1A2,hERG,HIV,Liver
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.089057468830139,0.16716026041893922,0.01753589422558744,0.06700630414600439,0.07782825959154462,0.3111245598935165,0.05184334889774297
0.1633771913847927,0.2560504242484461,0.03507178845117488,0.13401260829200878,0.1106015741281442,0.3326704844443837,0.08154984882374142
0.2136230113049792,0.3173507820681115,0.05260768267676232,0.20101891243801315,0.1403445856344407,0.33955017017176126,0.10448716382225967
0.2504689683322125,0.35820491605813826,0.07014357690234976,0.24549734613859972,0.1692092484363016,0.34642985589913866,0.12439542282875893
0.2873149253594458,0.39694264793176304,0.0876794711279372,0.26816812633963727,0.19764461830886956,0.3533095416265161,0.1436639511955276
0.32416088238667917,0.43568037980538765,0.10521536535352465,0.28949557280117644,0.2179234225248718,0.36018922735389364,0.16266509988315184
0.3610068394139125,0.47441811167901243,0.12263633666849025,0.31082301926271566,0.23840942694807438,0.3670689130812711,0.18120279046025917
0.3912774007659441,0.5131558435526371,0.13704218061405032,0.3321504657242549,0.2609156333914789,0.3739485988086486,0.19974048103736647
0.4092119777996528,0.5518935754262618,0.15069702369343826,0.35347791218579416,0.2834218398348834,0.38082828453602613,0.2182781716144738
0.425786222387441,0.5731206824368028,0.1641422901051551,0.37523471174817297,0.30592804627828796,0.3877079702634036,0.23681586219158116
0.4423604669752292,0.5813700195123502,0.17758755651687197,0.39790675880268267,0.3284342527216924,0.3945876559907811,0.2548983837950009
0.45893471156301746,0.5861271783815282,0.19103282292858884,0.42505320469800106,0.3538203182864309,0.4014673417181586,0.2711602295036708
0.4755089561508058,0.590884337250706,0.2044780893403057,0.45268769693240724,0.3767937595463172,0.4083470274455361,0.28742207521234064
0.4920832007385939,0.5956414961198839,0.2179233557520226,0.4866977292881005,0.3997672008062034,0.41522671317291354,0.3036839209210105
0.5086574453263821,0.6003986549890616,0.23136862216373938,0.5157867790106003,0.42274064206608963,0.42210639890029106,0.3191144555271003
0.5252316899141704,0.6051558138582396,0.24481388857545627,0.5434055333756966,0.44571408332597595,0.4289860846276685,0.3334963648686312
0.5418059345019587,0.6099129727274174,0.2582591549871732,0.558334814237919,0.46868752458586227,0.43586577035504603,0.3478782742101621
0.5583801790897468,0.6146701315965952,0.27170442139888995,0.5637209750398955,0.49166096584574853,0.4427454560824235,0.36226018355169304
0.574954423677535,0.6194272904657729,0.28514968781060684,0.5691071358418721,0.5112236974449252,0.44962514180980107,0.37664209289322387
0.5915286682653232,0.6241844493349509,0.29859495422232374,0.5744932966438487,0.5264012309089037,0.45650482753717847,0.3891942669736469
0.6081029128531114,0.6289416082041287,0.3120402206340406,0.5798794574458253,0.5406646458117047,0.46338451326455593,0.40099612746061924
0.6243203487117175,0.6336987670733065,0.3254854870457574,0.5852656182478019,0.5525665877647975,0.4702641989919335,0.4127979879475915
0.6379809597674602,0.6384559259424842,0.33850244843530986,0.5906517790497785,0.5644685297178904,0.477143884719311,0.4245998484345638
0.6465742796465511,0.6432130848116622,0.3511083519847982,0.5960379398517551,0.5763704716709832,0.4840235704466885,0.4364017089215359
0.6513448118545345,0.6479702436808401,0.36318444977221687,0.6014241006537316,0.588272413624076,0.49090325617406594,0.44820356940850814
0.6560563684510948,0.6527274025500178,0.37481769161718,0.6068102614557083,0.600174355577169,0.49778294190144345,0.46000542989548043
0.6607679250476552,0.6574845614191958,0.38641193928782885,0.6121964222576849,0.6120762975302618,0.5046626276288209,0.4718072903824527
