Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.0,0.0,0.0,0.0
0.01753589422558744,0.016241186314980383,0.01858673002601611,0.016100743967792097
0.03507178845117488,0.032482372629960767,0.03717346005203222,0.032201487935584194
0.05260768267676232,0.04872355894494114,0.05576019007804831,0.04830223190337629
0.07014357690234976,0.06496474525992153,0.07434692010406443,0.06440297587116839
0.0876794711279372,0.08120593157490193,0.09293365013008054,0.0805037198389605
0.10521536535352465,0.09744711788988228,0.11060580839596876,0.09656436828506856
0.12263633666849025,0.1133273746290748,0.12521341891043852,0.11226675376116099
0.13704218061405032,0.12721130538720987,0.1392294749329805,0.12710444311275046
0.15069702369343826,0.14109523614534497,0.15324553095552243,0.14183067979031858
0.1641422901051551,0.15502492222967318,0.1672615869780644,0.15734195626050146
0.17758755651687197,0.16854451533723322,0.18127764300060636,0.1728532327306843
0.19103282292858884,0.18206410844479332,0.19529369902314833,0.18836450920086717
0.2044780893403057,0.19558370155235344,0.20930975504569024,0.20387578567104997
0.2179233557520226,0.20910329465991354,0.22332581106823227,0.2193870621412329
0.23136862216373938,0.22262288776747358,0.23734186709077418,0.2348983386114157
0.24481388857545627,0.23614248087503373,0.2513579231133162,0.2504096150815986
0.2582591549871732,0.24966207398259382,0.26537397913585814,0.26592089155178145
0.27170442139888995,0.26318166709015395,0.2793900351584001,0.2808204229333888
0.28514968781060684,0.276701260197714,0.293406091180942,0.29451912136334835
0.29859495422232374,0.2902208533052741,0.306795685427154,0.30821781979330787
0.3120402206340406,0.30374044641283415,0.31895177124455154,0.32190535292833966
0.3254854870457574,0.3172600395203943,0.330363017796684,0.3349278654706862
0.33850244843530986,0.33077963262795435,0.3417742643488164,0.3466675479141294
0.3511083519847982,0.34426041843441263,0.3531855109009488,0.358335932832636
0.36318444977221687,0.3569779939858682,0.3645967574530812,0.3697938770528079
0.37481769161718,0.3696497722887294,0.3760080040052136,0.3812085862782659
0.38641193928782885,0.3822591217106119,0.38741925055734605,0.39262329550372393
0.39794054403373763,0.394175160398207,0.39883049710947843,0.40403800472918194
0.4094583228522678,0.4058333294513054,0.41024174366161076,0.4154527139546399
0.4209761016707979,0.41716776866904653,0.42165299021374325,0.4268674231800979
0.43249388048932813,0.4285022078867877,0.4330642367658757,0.4382821324055558
0.44401165930785835,0.43983664710452886,0.4444754833180081,0.4496968416310138
