Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.0,0.0,0.0,0.0
0.015110051955940649,0.018728609356551247,0.015372622280375997,0.014246302731750315
0.030220103911881298,0.037457218713102494,0.030578508825482114,0.02849260546350063
0.04533015586782194,0.05618582806965372,0.04469995695803045,0.042738908195250946
0.060440207823762596,0.07491443742620499,0.05712883129042697,0.05698521092700126
0.07356783480872664,0.08996057919309923,0.06946506605276132,0.07123151365875158
0.08660066369012397,0.10321918294224239,0.08180130081509562,0.08547781639050189
0.09966569869068395,0.11634661809846683,0.09413753557742996,0.09972411912225221
0.11273073369124395,0.129110817151224,0.10555741068831828,0.11397042185400252
0.12579576869180392,0.14187501620398116,0.11681614931867554,0.12821672458575284
0.13884879106494397,0.15463921525673835,0.12935243593725865,0.14246302731750315
0.15003476385868103,0.1674034143094955,0.14271919977451478,0.15670933004925344
0.1607298051068948,0.18016761336225268,0.15608596361177082,0.17095563278100379
0.17269538232230694,0.19296755848711955,0.16945272744902695,0.1852019355127541
0.1846609595377191,0.2060925910036157,0.18281949128628305,0.19944823824450442
0.19662653675313116,0.21962232438844928,0.1957029944535083,0.21369454097625473
0.2085921139685433,0.2331520577732829,0.20845640746726338,0.22794084370800505
0.22055769118395538,0.24668179115811645,0.22112823992045044,0.24218714643975536
0.23250595222286616,0.26041383346310293,0.23375264868547352,0.2562233682775517
0.24381141334076162,0.27415906982809946,0.24662237287398256,0.27001363002845596
0.2543271174457964,0.287904306193096,0.25949209706249166,0.2832526711721347
0.26491180967439093,0.3016495425580925,0.2723618212510006,0.29649171231581334
0.2757154100286182,0.315394778923089,0.2852315454395097,0.309730753459492
0.2866340229850967,0.3291400152880855,0.29810126962801875,0.3229697946031707
0.2975526359415751,0.342885251653082,0.31097099381652776,0.3352395299987382
0.30847124889805355,0.3560163878343861,0.3238407180050368,0.34693059796694087
0.31938986185453205,0.3681824036699098,0.33671044219354584,0.3599338603826814
0.33030847481101044,0.37999701761519766,0.3496060891402472,0.3729371227984219
0.3412270877674889,0.3911847687309938,0.362378314907936,0.3857611569169118
0.35191684533005246,0.40207772867746855,0.3733047944125204,0.39839507727741996
0.3623958150297998,0.4129706886239434,0.3841884597258685,0.41052951535553384
0.37271682910363957,0.42386364857041825,0.3950721250392166,0.4224111151893001
0.3835413711510477,0.4347566085168932,0.4059557903525647,0.43451404575726504
0.3952108572514036,0.445649568463368,0.4168394556659128,0.4456778611244239
0.4072843528828443,0.4565425284098429,0.42772312097926085,0.4562921633198127
0.41965352484449436,0.46743548835631765,0.438606786292609,0.465640496054217
0.43202269680614436,0.47832844830279253,0.449490451605957,0.4750038590340998
0.4443918687677944,0.4892214082492673,0.4603741169193051,0.4844690306857746
0.45676104072944446,0.5001143681957422,0.4712577822326532,0.4941585835713026
0.4691302126910945,0.511007328142217,0.48214144754600124,0.5038481364568307
0.48149938465274456,0.5214035259362598,0.4930251128593494,0.5135376893423587
0.49386855661439466,0.5315759525937646,0.5039087781726975,0.5232272422278867
0.5062377285760447,0.5418033881713634,0.5145797737652922,0.5331285215469623
0.5186069005376946,0.5520776311682211,0.5242057191904468,0.5426148378893887
0.5309760724993448,0.5623662309991454,0.5334059593123012,0.5517093580561782
0.5433290695963654,0.5722638838621075,0.5422220305078993,0.5600242723016626
0.5553211810227724,0.5821097244763035,0.5507842872330702,0.5682470338591864
0.5656331497514904,0.5919555650904995,0.5592600553984839,0.5763933162392016
0.5748177685527276,0.6018014057046954,0.5677358235638976,0.584539598619217
0.5833969619700425,0.6116472463188913,0.5762115917293114,0.5926858809992324
0.5917290227306417,0.6214930869330872,0.5846873598947252,0.6008321633792477
0.6000610834912409,0.6313389275472834,0.593163128060139,0.6089784457592631
0.6083931442518399,0.6411847681614793,0.6016388962255528,0.6171247281392784
0.6167252050124391,0.6510306087756753,0.6101146643909665,0.6252710105192938
0.6250572657730383,0.6608764493898713,0.6185904325563805,0.6334172928993091
0.6333893265336374,0.6707222900040672,0.6270662007217942,0.6415635752793245
0.6417213872942366,0.6805681306182633,0.6355419688872079,0.6497098576593399
0.6500534480548357,0.6904139712324591,0.6440177370526217,0.6578561400393552
0.6583855088154349,0.7002598118466552,0.6524935052180354,0.6660024224193706
0.666717569576034,0.7097958022095037,0.6609692733834491,0.6741487047993859
0.675049630336633,0.7190462443015022,0.669445041548863,0.6822949871794013
0.6833816910972323,0.728296686393501,0.6779208097142768,0.6904412695594166
0.6917137518578313,0.7375471284854995,0.6863965778796904,0.698587551939432
0.7000458126184306,0.7462146538314556,0.6948723460451043,0.7067338343194474
0.7083778733790297,0.7539978682775043,0.7033481142105181,0.7148801166994627
0.7167099341396288,0.7612039386153825,0.7118238823759316,0.7230263990794781
0.7250419949002281,0.7682273521855183,0.7202996505413456,0.7311726814594934
0.7333740556608271,0.7752507657556541,0.7287754187067594,0.7393189638395088
0.7417061164214264,0.7822741793257899,0.7372511868721731,0.7474652462195241
0.7500381771820255,0.7892975928959258,0.7457269550375869,0.7556115285995394
0.7583702379426247,0.7963210064660615,0.7542027232030006,0.7637578109795549
0.7667022987032238,0.8033444200361973,0.7626784913684144,0.7719040933595701
0.7750343594638229,0.8103678336063332,0.7711542595338281,0.7800503757395855
0.7833664202244222,0.8173912471764689,0.7796300276992421,0.7881966581196009
