Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
1.0,1.0,0.8,0.4
0.701052188552187,0.7832491582491574,0.826178451178451,0.6560185185185192
0.7122102747909208,0.7504355381774731,0.829942435103726,0.6784881068752033
0.7177075098814227,0.7346069389547651,0.8092577953447517,0.6839086517347381
0.7144362717604388,0.7476862757666566,0.793460784470832,0.675200978585431
0.7124750581688379,0.7372232233476252,0.7843058058369063,0.6782690196565798
0.7068055133272523,0.7253087492217926,0.7765560526430091,0.6774037556646253
0.7101352745174133,0.717701941533717,0.7660902902335918,0.6839792875099205
0.7057419456459841,0.7095293868984391,0.7591308257841645,0.6692186425093263
0.7118904051623823,0.7080618947327928,0.7622188242308839,0.6712029851033342
0.7097619643285279,0.7007004166188893,0.7608591070665375,0.6587578572098696
0.7122835853605085,0.6941869384177077,0.750465702388779,0.6540269559500331
0.7155527117216355,0.6964655464120896,0.7378793278472536,0.6593810521465546
0.7177019163771106,0.6863220807639874,0.7305860493160631,0.6573419592606436
0.7130309836025984,0.6906116149541491,0.7250808454025145,0.6570765248661359
0.7067102772551795,0.6920753001823818,0.7206601423385173,0.655270149760372
0.6999763104446945,0.6847028667403374,0.7133109617418749,0.6561421508494109
0.6938378738378739,0.6776983676983676,0.7092236892236893,0.6576968076968077
0.6857333812432626,0.6770147323032698,0.7068034495149119,0.6610305425799496
0.6816098896297972,0.6722730324934376,0.7014817926869117,0.6567413440004979
0.6720214899449871,0.6711821309635517,0.7001390958768007,0.6581041747161966
0.6652956687089152,0.6709946155699914,0.6992070235060889,0.6567652492886137
0.6601066836230041,0.6695510103151052,0.6945180396589892,0.6540952302450819
0.6557234805972179,0.66751458184539,0.6921143250688705,0.6524614835220894
0.6539629801150948,0.665373241358018,0.6904557660481129,0.6523447063933974
0.6550962166329957,0.6648666755866733,0.685622619921965,0.6544043085565648
0.6514992078679533,0.6617525456455623,0.6828013691335337,0.6536274610208511
0.6456188866259623,0.6591812005667526,0.6789520418695998,0.6513430456329913
0.6467069668429056,0.6615590143202718,0.675759468197871,0.6487636093413496
0.6469002554781336,0.6606521255505454,0.6766638791469491,0.647574169696066
0.6456801943573071,0.6570144173706123,0.6788110000885068,0.6458654530578496
0.6447181295522402,0.653475308268113,0.6750586836609487,0.6451399986989593
0.6438819478959706,0.6509332041672093,0.6745333979163954,0.644290633896243
0.6416116611661167,0.6483487872596784,0.6706739483472156,0.6426682906385877
0.6388491780110277,0.6473269451593151,0.6676975775241671,0.6430958465640547
0.6377392209160935,0.643717711358247,0.6654839650515477,0.643717711358247
0.6368562043467174,0.6414135081219721,0.6608651437656553,0.6412155209911355
0.6388231670973471,0.6367596285567455,0.6614444769784212,0.6421187073208712
0.6368247360546453,0.6334282967247816,0.6619481541106184,0.6382013617015481
0.6378925166133017,0.6313790837449399,0.6586320184748569,0.6372218526024469
0.6365690375077108,0.6311527013446078,0.6571234363683258,0.6359643524015656
0.6385958704262426,0.6293456204893745,0.6570963702999786,0.6328543359826694
0.6385168232961143,0.630826586822866,0.6548970761671158,0.6309208419715535
0.6372278670733932,0.6297474053521853,0.6540136202625273,0.6295014142386142
0.6372193821395158,0.6282364658757675,0.6523448371423853,0.6282033970926987
0.6378335026097203,0.6283225221465677,0.6510437346769071,0.6256274221609895
0.6368099803805547,0.6265750662580807,0.6497530547620259,0.6254378535778058
0.6318503979360709,0.625599379259097,0.649186265669233,0.6235027742646262
0.6288639607440698,0.625338509939522,0.6463012148959989,0.6234478017117178
0.6298924446961831,0.6238321622994519,0.6450112877776429,0.6212574701172832
0.6288640260871038,0.6218783979824941,0.6418494219130704,0.6207396139127994
0.6269251715336439,0.6220685576012919,0.640484852474583,0.618991395140304
0.6250151366705837,0.6214357793669446,0.6385377047233499,0.6180495482941676
0.623182533960266,0.6204805541216922,0.6366490743546962,0.6155454808393568
0.6205856495841088,0.6199031743808321,0.6354029575971024,0.6136504645842087
0.6178335559879983,0.6187582867861126,0.6342404274969567,0.6130779410578655
0.6160196028926876,0.6187277275530692,0.6313879423907887,0.6109761311740067
0.6141348575656395,0.6155114831309545,0.6295974496542757,0.6093373592038523
0.6119528109689483,0.6135289028278053,0.6279597325107974,0.6087915067003531
0.6097530418574093,0.6121286603986548,0.6265992050656619,0.6063028573779876
0.6100264229885544,0.6103369170425,0.6253169322320647,0.6061955684167928
0.6087619126742542,0.6086038777667608,0.6241981708440453,0.6055460255555476
0.6067158448292487,0.6068927190567559,0.6240124767435328,0.6034090128766738
0.6040574238135024,0.6061143094182999,0.6218908752472176,0.6036232727084707
0.6016347427265041,0.6058743012276416,0.6223744301775597,0.6032694854530082
0.5997825580966639,0.6048287777525515,0.6225261747634173,0.6034122628262342
0.5990752534123581,0.6031705410382464,0.6215984195049832,0.6028402463635858
0.5981940594974132,0.60268350232508,0.621471248306233,0.6030008930771125
0.5971151602648235,0.6006080778915235,0.6198092328482125,0.6028692847629326
0.5969674339256417,0.5998506390923453,0.6183045828818124,0.6008673279542517
0.5959823035542294,0.5998131722559064,0.6169088107882317,0.6000925139242896
0.5944741094268807,0.5996316072951254,0.6163562366200043,0.5987851030267711
0.5928666189831174,0.5983652574844216,0.6141512695407768,0.5976387052552756
0.5908633557881255,0.597202328473687,0.6123613421690067,0.5966378487272588
0.589515833935232,0.5965225799026214,0.6110715115589003,0.5954050475922049
0.5881532451368627,0.5956459753115724,0.6088929988777988,0.594409502161571
0.5889418333740766,0.5956528821004782,0.6070100414836194,0.5943665838961554
0.5892055441680182,0.5933761075201501,0.6061143622890921,0.5931119422971605
0.5880957209032897,0.5928412101914411,0.6045778233853809,0.5924550343753243
