Cancer_KNeighborsClassifier,Cancer_NNClassifier,Cancer_RandomForestClassifier,Cancer_SVC
0.6,0.6,0.8,0.6
0.652356902356902,0.7214646464646469,0.5811447811447833,0.6858585858585874
0.6691864885413276,0.7308135114586722,0.6168610839578588,0.6943304007820128
0.6730346947738257,0.692089006002049,0.6174381496120626,0.6953711023276241
0.6795784390707713,0.6915490174083511,0.6534215769540996,0.7013578407021029
0.6887318157653091,0.7070417089555849,0.6442649323032102,0.694165164978562
0.6915475828519306,0.6915475828519306,0.6506660006660006,0.6822474626822451
0.6896776697399749,0.6709948218774802,0.6522184461436794,0.6597851131599833
0.687718986479482,0.6757577103838599,0.6403107443891128,0.6604863778394365
0.6862650625583028,0.6712029851033342,0.6503284190685016,0.6566717636536742
0.6836990475793365,0.6694063093959894,0.6587578572098696,0.6612804168273725
0.679657023887793,0.6597085250931405,0.6529750164365546,0.6508601797063334
0.6789981065105797,0.6544918176778476,0.650662361318099,0.6517521976716559
0.6796678013062967,0.6617536719409719,0.6501061064941072,0.6482879656931736
0.6729569109921207,0.6662300027003351,0.6483873729689854,0.6514716827040236
0.6667911697188323,0.650568260927099,0.6476101052292431,0.6453370615208474
0.6640592272676582,0.646286282023987,0.6476643652990257,0.644138203716658
0.6584660984660984,0.646173046173046,0.6415417015417015,0.6461418461418462
0.6546891843334531,0.6453776500179662,0.6426690621631332,0.6463018325547969
0.6484815688583907,0.6399222465201847,0.635792358949131,0.6437525868951395
0.645211679637909,0.63792607311733,0.6366182774925944,0.640541664366801
0.6429704252134159,0.6373655871421008,0.6334408108483687,0.6411021458563108
0.6427336991506132,0.6365254031055219,0.6332224498767527,0.6422061686527563
0.6442016971057376,0.6392338791960004,0.6322609512634766,0.63980248614087
0.6435931402641508,0.6403071857061312,0.6348415741349042,0.6381110596547156
0.6401113233409926,0.6411408108672746,0.630340864387315,0.6355720479023693
0.6399302443060275,0.6382278795959289,0.6284775402340559,0.638034510133038
0.6343901532070036,0.6357991276454333,0.6285336023200101,0.6348745215620318
0.6364314341374664,0.6349360432198156,0.6275571104373144,0.6309207800286816
0.6324694076387078,0.6340503133956858,0.6299916374408473,0.630437537886748
0.6267770896163738,0.6312944497634968,0.6282429281829914,0.6255347089065731
0.6232028030695586,0.6311842924021471,0.6282992572852667,0.6248902796564356
0.6232951020155226,0.6295779378864392,0.6272294161514143,0.6247773001497804
0.6217965844203468,0.6285337105139086,0.6250992718319451,0.621136256482791
0.6192634062576259,0.6265405275520882,0.6226940742836697,0.6199704170802438
0.6205510608949024,0.6262501215249159,0.620365856923257,0.621015694678688
0.6201454905431147,0.6247354921930075,0.6203434776739511,0.6205414648047877
0.6200898948520825,0.6247992669431739,0.6204433528189744,0.6191439394729054
0.6161302265637131,0.6230133547982262,0.6203954778665997,0.6161753513511059
0.6124583666757623,0.6193071315495516,0.6196424635549791,0.6145614009986207
0.612936155301612,0.6181239672270128,0.61952434067578,0.612331470195467
0.6130811564481147,0.6172149526841264,0.6197731795345545,0.6108386868512428
0.6124551865950973,0.6176543857493262,0.6195226637385909,0.6105869086058328
0.6121655316447894,0.6161193294293459,0.6196459933659973,0.6099135680501657
0.6122193330031368,0.6163804963953552,0.6190885987877072,0.6094781618277161
0.6096960466036816,0.6147688917050479,0.6188375851879581,0.6110435965964707
0.6098157395107154,0.6157861060821587,0.6173570536608813,0.6093965648989572
0.6105736566504966,0.61307794375193,0.6190701064597416,0.6081340835413538
0.6106093353037689,0.612004603674514,0.6190719967286725,0.6057215990186018
0.6085406984846238,0.6115549082278053,0.6186827779351144,0.6050710397252453
0.6092310228867052,0.6116776013911832,0.6164017480350505,0.6047080599652205
0.6097754677215523,0.6100007779982106,0.6151449420640691,0.6020514416406585
0.6086677080210786,0.6106213265680414,0.6145285636619665,0.602959614156163
0.6075321419889169,0.609987368163374,0.6137009835918363,0.6007279505256398
0.6067811551571183,0.6107001780961718,0.614486969630267,0.6
0.6052311764231462,0.6092470569258467,0.6147160140954995,0.6005019536809255
0.6020075205428916,0.6063997288669858,0.6133114782323063,0.6016347429408097
0.6019050829128879,0.6034415639132878,0.6150732990593322,0.6013766255653151
0.6031590241308749,0.6033845058446716,0.6144308296829923,0.6006741650036699
0.6022166004221385,0.6037682207176355,0.6139645826594725,0.598732681669824
0.6020871288346218,0.60087186286857,0.6118626770624974,0.5988772623707513
0.6006713562072848,0.6006431774237413,0.6111484086781825,0.596998505355874
0.6003537484550142,0.6005646829905544,0.6099139231703823,0.5970469165024392
0.5997924136075143,0.5986601776088726,0.6108134707293198,0.596584313684015
0.6,0.5967305145469919,0.6101655008847148,0.5965261717061789
0.5977949316119038,0.5957666980513608,0.6108403856977712,0.5963784166855863
0.597490048311075,0.5949142208571699,0.6110302982726419,0.5953103912968106
0.5965595185852426,0.5933634323417097,0.6095152631497905,0.5927778528424488
0.5963614246410204,0.5938456752316232,0.6081086612029827,0.5913299258222262
0.5962494668790448,0.5938545189072978,0.6064040284360189,0.5895353796474002
0.5950499647292757,0.592902345619956,0.6067257987873711,0.5893508185866624
0.5949894597372766,0.5931102574659873,0.6060784796304312,0.5889109801068454
0.5923382037388277,0.5923547026663976,0.6056307797758814,0.5883421664785249
0.5906842059016182,0.5914695321054521,0.6046995936200892,0.5891135534939502
0.5906905249234968,0.5899264504906031,0.6038256250696848,0.5875094040257924
0.5900501889861796,0.589025107771941,0.6024412153782193,0.5874398895679085
0.590408785929303,0.5885976770291328,0.6008603908623592,0.5864058243747249
0.5901678832339068,0.5868465368663709,0.5994716695540204,0.5856576330879363
0.5879788990110946,0.586419061875584,0.5986586727778354,0.5845238929345322
0.586425429033846,0.5855977112920072,0.5980134774195871,0.5836111887115946
0.5848678642948599,0.5852873159472168,0.5964960692382814,0.5835600701568348
0.584177306041439,0.5851019830730134,0.5950389214483846,0.5826068047666579
0.5824532033129223,0.5843734869938191,0.5934578108553975,0.5818152550495903
0.5819292733117867,0.5846668292475332,0.5931753691616687,0.5815648301860398
0.5821570371153992,0.5833411940415831,0.593088288609944,0.5811615371872108
0.5824757266512461,0.5838604497034059,0.5936762652282283,0.5806294292483669
0.5820850162610538,0.5825120564340691,0.5931568916481141,0.5802601873672175
0.5819614605806231,0.5819660722053066,0.5933130141109895,0.5809866788410819
0.583091166753512,0.5810105853131311,0.5933124167987759,0.5803336089062212
0.5829338297910577,0.5813278380514831,0.5926528428666336,0.5795541375097092
0.5820739984585174,0.5806208939217374,0.5916644884012645,0.5791281104094603
0.5804549456821452,0.5801675184127649,0.5919070817999275,0.5788247162119221
0.58094451252346,0.5798216688240254,0.5926081211234393,0.5792315101034661
0.5802787055853763,0.5789065477084193,0.591775720562292,0.5785187509384029
0.5806515537340942,0.5782961833397227,0.5908822849865414,0.577878802250102
0.5805895836180854,0.5785719507110985,0.590752958152411,0.5781353106255132
0.5788680735643673,0.5782034335336642,0.5906167333827627,0.5769773766699329
0.5785629632224373,0.5776982042316207,0.5896975518618287,0.5764847870555322
0.5784365933643022,0.5778475702749206,0.5891745616640094,0.5757906150953229
0.5785997357992073,0.577675033025099,0.5890356671070014,0.5758256274768825
